entid,Action_Grade,ENTTYPE,INDUSTRYPHY,RECCAP,Social,Inconfidence,CaseType
447515653,10.0,7,12,50.0,0.0,0.0,4.0
461252943,10.0,5,12,100.0,0.0,0.0,4.0
975888061,10.0,5,5,100.0,0.0,0.0,4.0
829143078,15.0,7,11,50.0,0.0,0.0,4.0
487563039,10.0,7,11,10.0,0.0,0.0,4.0
856366552,10.0,7,12,100.0,0.0,0.0,4.0
254014213,10.0,5,17,50.0,0.0,0.0,4.0
151264987,10.0,86,8,0.0,0.0,0.0,4.0
570110732,10.0,65,7,100.0,0.0,0.0,4.0
954546014,10.0,5,12,50.0,0.0,0.0,4.0
450025838,10.0,32,6,0.0,0.0,0.0,4.0
814264937,10.0,86,12,50.0,0.0,0.0,4.0
860642770,10.0,5,14,3.0,0.0,0.0,4.0
2051381,15.0,90,15,0.0,0.0,0.0,4.0
207882668,10.0,27,5,0.0,0.0,0.0,4.0
797678026,10.0,64,11,10.0,0.0,0.0,4.0
198892887,10.0,5,12,3.0,0.0,0.0,4.0
153878729,10.0,7,12,100.0,0.0,0.0,4.0
993607768,10.0,7,12,50.0,0.0,0.0,4.0
15552179,10.0,7,5,10.0,0.0,0.0,4.0
654402520,10.0,7,5,50.0,0.0,0.0,4.0
1064559629,10.0,7,5,10.0,0.0,0.0,4.0
704025503,10.0,76,12,77.0,0.0,0.0,4.0
1138557947,10.0,5,12,100.0,0.0,0.0,4.0
464075119,10.0,50,12,3.0,0.0,0.0,4.0
1090581020,10.0,7,12,10.0,0.0,0.0,4.0
679129003,10.0,5,12,50.0,0.0,0.0,4.0
205493943,10.0,5,14,50.0,0.0,0.0,4.0
326595421,10.0,5,5,3.0,0.0,0.0,4.0
532117742,10.0,5,5,5010.0,0.0,0.0,4.0
1101944932,10.0,5,6,3.0,0.0,0.0,4.0
592001734,15.0,5,5,165.0,0.0,0.0,4.0
653815710,10.0,11,10,50.0,0.0,0.0,4.0
1009593411,10.0,5,12,50.0,0.0,0.0,4.0
871452527,10.0,5,4,0.0,0.0,0.0,4.0
1036174872,10.0,65,5,1.0,0.0,0.0,4.0
214385717,10.0,5,12,300.0,0.0,0.0,4.0
1162650521,10.0,7,14,100.0,0.0,0.0,4.0
63165459,10.0,7,11,0.0,0.0,0.0,4.0
789576721,10.0,7,12,0.0,0.0,0.0,4.0
796982964,10.0,5,12,100.0,0.0,0.0,4.0
616419363,10.0,7,12,0.0,0.0,0.0,4.0
104274545,10.0,5,12,0.0,0.0,0.0,4.0
790389876,10.0,7,5,0.0,0.0,0.0,4.0
1061922963,15.0,7,12,0.0,0.0,0.0,4.0
664568605,10.0,5,5,3.0,0.0,0.0,4.0
301570041,10.0,5,8,0.0,0.0,0.0,4.0
693178549,10.0,7,17,0.0,0.0,0.0,4.0
868751396,10.0,5,5,0.0,0.0,0.0,4.0
600390945,10.0,11,12,0.0,0.0,0.0,4.0
696459127,15.0,43,6,0.0,0.0,0.0,4.0
857248202,10.0,5,12,0.0,0.0,0.0,4.0
5286196,10.0,5,12,0.0,0.0,0.0,4.0
722642128,10.0,5,17,0.0,0.0,0.0,4.0
1101066999,10.0,37,9,0.0,0.0,0.0,4.0
346566971,10.0,5,12,3.0,0.0,0.0,4.0
52052477,10.0,47,11,100.0,0.0,0.0,4.0
742028831,10.0,5,11,3.0,0.0,0.0,4.0
121962834,10.0,7,12,0.0,0.0,0.0,4.0
438009282,10.0,8,12,100.0,0.0,0.0,4.0
844101127,10.0,5,14,0.0,0.0,0.0,4.0
12914253,10.0,5,17,0.0,0.0,0.0,4.0
194335835,10.0,5,5,50.0,0.0,0.0,4.0
1150076746,10.0,7,0,0.0,0.0,0.0,4.0
415272120,15.0,8,12,0.0,0.0,0.0,4.0
1078631143,15.0,32,5,0.0,0.0,0.0,4.0
380934662,10.0,5,11,0.0,0.0,0.0,4.0
187034708,10.0,46,11,10.0,0.0,0.0,4.0
265081590,10.0,32,8,0.0,0.0,0.0,4.0
47591849,10.0,11,12,50.0,0.0,0.0,4.0
535444855,10.0,5,10,50.0,0.0,0.0,4.0
531283779,10.0,5,5,50.0,0.0,0.0,4.0
1092223695,15.0,5,12,0.0,0.0,0.0,4.0
96457077,10.0,56,7,15.0,0.0,0.0,4.0
746059877,10.0,50,7,16.88,0.0,0.0,4.0
157677950,10.0,7,5,0.0,0.0,0.0,4.0
435454366,10.0,5,12,60.0,0.0,0.0,4.0
1164693689,10.0,50,7,10.0,0.0,0.0,4.0
1029637548,10.0,5,12,300.0,0.0,0.0,4.0
406328306,10.0,7,11,0.0,0.0,0.0,4.0
322325127,10.0,32,8,0.0,0.0,0.0,4.0
464689898,10.0,5,12,200.0,0.0,0.0,4.0
1068956927,10.0,5,11,0.0,0.0,0.0,4.0
252385865,10.0,5,5,500.0,0.0,0.0,4.0
854967838,10.0,32,5,0.0,0.0,0.0,4.0
514553066,10.0,5,11,50.0,0.0,0.0,4.0
132252620,10.0,27,12,0.0,0.0,0.0,4.0
837383513,10.0,32,5,0.0,0.0,0.0,4.0
998075079,10.0,8,12,3000.0,0.0,0.0,4.0
557080949,10.0,5,11,0.0,0.0,0.0,4.0
1226576305,10.0,7,5,0.0,0.0,0.0,4.0
472376690,10.0,5,11,0.0,0.0,0.0,4.0
603439209,10.0,5,11,100.0,0.0,0.0,4.0
363842702,10.0,5,11,0.0,0.0,0.0,4.0
914550718,10.0,7,5,100.0,0.0,0.0,4.0
282006810,10.0,5,12,0.0,0.0,0.0,4.0
1153302683,10.0,5,5,50.0,0.0,0.0,4.0
1085982260,10.0,7,5,1000.0,0.0,0.0,4.0
268587941,10.0,7,5,0.0,0.0,0.0,4.0
805940172,10.0,5,12,30.0,0.0,0.0,4.0
136017668,10.0,90,10,0.0,0.0,0.0,4.0
186538560,10.0,5,12,50.0,0.0,0.0,4.0
518382911,10.0,7,12,300.0,0.0,0.0,4.0
758849273,10.0,50,5,3.0,0.0,0.0,4.0
1040332104,10.0,5,5,0.0,0.0,0.0,4.0
74945641,10.0,5,12,50.0,0.0,0.0,4.0
513900501,10.0,5,12,0.0,0.0,0.0,4.0
155368557,10.0,5,17,0.0,0.0,0.0,4.0
597286220,10.0,7,12,0.0,0.0,0.0,4.0
599400533,10.0,5,12,0.0,0.0,0.0,4.0
539171048,10.0,5,5,50.0,0.0,0.0,4.0
704324790,10.0,5,7,50.0,0.0,0.0,4.0
137585285,10.0,7,17,50.0,0.0,0.0,4.0
514365556,10.0,5,17,100.0,0.0,0.0,4.0
202856081,10.0,64,11,0.0,0.0,0.0,4.0
578404736,10.0,5,11,0.0,0.0,0.0,4.0
875774614,10.0,7,11,50.0,0.0,0.0,4.0
239671583,10.0,5,4,0.0,0.0,0.0,4.0
296143143,10.0,8,2,100.0,0.0,0.0,4.0
200848033,10.0,5,10,0.0,0.0,0.0,4.0
726976530,10.0,5,5,50.0,0.0,0.0,4.0
680070349,10.0,5,12,10.0,0.0,0.0,4.0
929507432,10.0,5,17,0.0,0.0,0.0,4.0
1077965108,10.0,5,17,8.0,0.0,0.0,4.0
1182268219,10.0,5,5,100.0,0.0,0.0,4.0
632476156,10.0,5,12,100.0,0.0,0.0,4.0
772585066,10.0,65,4,5.0,0.0,0.0,4.0
690177370,10.0,46,5,5.0,0.0,0.0,4.0
771705622,10.0,7,11,50.0,0.0,0.0,4.0
991714005,10.0,5,5,50.0,0.0,0.0,4.0
1183268452,10.0,5,5,50.0,0.0,0.0,4.0
325013274,10.0,7,11,0.0,0.0,0.0,4.0
1087058018,10.0,38,9,0.0,0.0,0.0,4.0
372101736,10.0,5,11,0.0,0.0,0.0,4.0
717625186,10.0,73,2,100.0,0.0,0.0,4.0
1046299329,10.0,5,17,0.0,0.0,0.0,4.0
1088344129,15.0,5,12,3000.0,0.0,0.0,4.0
994377140,10.0,5,17,0.0,0.0,0.0,4.0
1014850223,10.0,7,12,1000.0,0.0,0.0,4.0
1053170708,10.0,5,17,0.0,0.0,0.0,4.0
581100255,15.0,5,12,0.0,0.0,0.0,4.0
913113922,10.0,27,14,0.0,0.0,0.0,4.0
874276855,10.0,5,12,50.0,0.0,0.0,4.0
181820391,10.0,11,11,1000.0,0.0,0.0,4.0
194726169,10.0,5,5,0.0,0.0,0.0,4.0
481744171,10.0,5,5,0.0,0.0,0.0,4.0
1193539802,10.0,5,12,0.0,0.0,0.0,4.0
11683944,15.0,76,2,1497.6191,0.0,0.0,4.0
14055186,10.0,7,5,0.0,0.0,0.0,4.0
1119781513,10.0,5,4,50.0,0.0,0.0,4.0
1104761248,10.0,7,5,100.0,0.0,0.0,4.0
746389115,15.0,5,12,88.0,0.0,0.0,4.0
49833278,10.0,5,5,500.0,0.0,0.0,4.0
235296200,10.0,5,17,100.0,0.0,0.0,4.0
563308160,10.0,7,12,200.0,0.0,0.0,4.0
1070224310,10.0,7,17,0.0,0.0,0.0,4.0
81851119,10.0,46,0,140.0,0.0,0.0,4.0
62924110,15.0,18,12,3263.16,0.0,0.0,4.0
23568857,10.0,5,12,0.0,0.0,0.0,4.0
106391442,10.0,5,17,20.0,0.0,0.0,4.0
1143168267,10.0,81,5,0.0,0.0,0.0,4.0
875462757,10.0,5,11,0.0,0.0,0.0,4.0
1002877622,10.0,64,11,0.0,0.0,0.0,4.0
804923936,10.0,5,12,0.0,0.0,0.0,4.0
202700189,10.0,50,12,100.0,0.0,0.0,4.0
894061673,10.0,75,12,15.01,0.0,0.0,4.0
484043081,10.0,7,5,50.0,0.0,0.0,4.0
592877061,10.0,5,2,0.0,0.0,0.0,4.0
1186848144,10.0,5,12,60.0,0.0,0.0,4.0
800903186,10.0,7,5,0.0,0.0,0.0,4.0
431774739,10.0,5,5,3.0,0.0,0.0,4.0
165392986,10.0,5,11,0.0,0.0,0.0,4.0
446814233,10.0,7,5,0.0,0.0,0.0,4.0
185573460,10.0,5,17,50.0,0.0,0.0,4.0
297909870,10.0,5,17,50.0,0.0,0.0,4.0
947835992,10.0,5,5,100.0,0.0,0.0,4.0
721512872,10.0,30,11,0.0,0.0,0.0,4.0
33585976,10.0,5,11,10.0,0.0,0.0,4.0
1166498450,10.0,5,11,5.0,0.0,0.0,4.0
273089396,10.0,65,7,1.0,0.0,0.0,4.0
922128743,10.0,5,7,10.0,0.0,0.0,4.0
582631559,10.0,5,11,10.0,0.0,0.0,4.0
941804680,10.0,5,5,50.0,0.0,0.0,4.0
346266969,10.0,5,12,0.0,0.0,0.0,4.0
512760495,10.0,64,11,0.0,0.0,0.0,4.0
893875331,10.0,11,5,0.0,0.0,0.0,4.0
625598681,10.0,5,2,50.0,0.0,0.0,4.0
730135978,10.0,7,7,0.0,0.0,0.0,4.0
135142382,10.0,5,17,0.0,0.0,0.0,4.0
248611848,10.0,5,5,100.0,0.0,0.0,4.0
549998675,15.0,7,12,0.0,0.0,0.0,4.0
69670153,10.0,5,12,0.0,0.0,0.0,4.0
804563046,10.0,8,10,0.0,0.0,0.0,4.0
606723263,10.0,7,14,50.0,0.0,0.0,4.0
227905390,10.0,7,12,30.0,0.0,0.0,4.0
397269406,10.0,82,2,22.0,0.0,0.0,4.0
1199823931,10.0,10,12,0.0,0.0,0.0,4.0
779789754,10.0,5,16,0.0,0.0,0.0,4.0
246373582,10.0,5,12,0.0,0.0,0.0,4.0
13778114,15.0,5,12,200.0,0.0,0.0,4.0
284737249,10.0,5,12,50.0,0.0,0.0,4.0
157298663,10.0,7,12,0.0,0.0,0.0,4.0
190886253,10.0,5,12,0.0,0.0,0.0,4.0
893507386,10.0,5,14,50.0,0.0,0.0,4.0
708538081,10.0,5,12,0.0,0.0,0.0,4.0
674154475,10.0,7,17,50.0,0.0,0.0,4.0
525250250,10.0,7,4,0.0,0.0,0.0,4.0
822766939,10.0,7,5,0.0,0.0,0.0,4.0
94852382,10.0,5,17,0.0,0.0,0.0,4.0
236809127,10.0,7,12,0.0,0.0,0.0,4.0
147245743,10.0,5,12,0.0,0.0,0.0,4.0
720923240,10.0,68,14,1.0,0.0,0.0,4.0
394225462,10.0,7,15,0.0,0.0,0.0,4.0
1193097470,10.0,29,5,0.0,0.0,0.0,4.0
313084319,10.0,65,17,15.0,0.0,0.0,4.0
421387546,10.0,7,17,100.0,0.0,0.0,4.0
834916521,10.0,7,17,10.0,0.0,0.0,4.0
1200033345,10.0,7,11,0.0,0.0,0.0,4.0
383103124,10.0,5,11,30.0,0.0,0.0,4.0
393708812,10.0,29,7,0.0,0.0,0.0,4.0
187271107,10.0,64,11,39500.0,0.0,0.0,4.0
526948939,10.0,5,12,0.0,0.0,0.0,4.0
687654439,10.0,11,12,200.0,0.0,0.0,4.0
546048441,10.0,7,12,0.0,0.0,0.0,4.0
789380757,10.0,8,11,1000.0,0.0,0.0,4.0
644253745,10.0,65,12,3.0,0.0,0.0,4.0
686780696,10.0,8,8,1000.0,0.0,0.0,4.0
971775807,10.0,7,12,10.0,0.0,0.0,4.0
874134748,10.0,5,5,100.0,0.0,0.0,4.0
30691539,15.0,7,5,2100.0,0.0,0.0,4.0
462368371,10.0,5,5,100.0,0.0,1.0,4.0
555629327,15.0,11,12,3000.0,0.0,0.0,4.0
1182340888,15.0,5,5,30.0,0.0,0.0,4.0
352017511,10.0,5,12,10.0,0.0,0.0,4.0
690795951,10.0,5,12,0.0,0.0,0.0,4.0
155257697,15.0,7,11,10.0,0.0,0.0,4.0
225582410,10.0,7,12,10.0,0.0,0.0,4.0
588737965,10.0,5,11,0.0,0.0,0.0,4.0
96851159,10.0,46,13,3.0,0.0,0.0,4.0
477014025,10.0,0,5,0.0,0.0,0.0,4.0
7885936,15.0,7,8,100.0,0.0,0.0,4.0
963370261,10.0,7,12,0.0,0.0,0.0,4.0
1100331446,10.0,5,12,50.0,0.0,0.0,4.0
18379307,10.0,5,12,10.0,0.0,0.0,4.0
569722001,15.0,8,12,100.0,0.0,0.0,4.0
551058011,10.0,7,11,0.0,0.0,0.0,4.0
310705682,10.0,5,12,100.0,0.0,0.0,4.0
159872005,10.0,63,17,3.0,0.0,0.0,4.0
321870610,10.0,5,12,0.0,0.0,0.0,4.0
615592381,10.0,7,5,0.0,0.0,0.0,4.0
710939793,10.0,5,5,20.0,0.0,0.0,4.0
409894413,15.0,5,13,2000.0,0.0,0.0,4.0
943242792,10.0,81,11,0.0,0.0,0.0,4.0
484863309,10.0,7,5,60.0,0.0,0.0,4.0
700519778,10.0,5,17,100.0,0.0,0.0,4.0
63599505,15.0,7,5,0.0,0.0,0.0,4.0
936946450,10.0,7,5,0.0,0.0,0.0,4.0
1128120344,10.0,27,14,0.0,0.0,0.0,4.0
128394214,15.0,43,9,0.0,0.0,0.0,4.0
727562195,10.0,5,12,0.0,0.0,0.0,4.0
1019356929,10.0,7,5,10.0,0.0,0.0,4.0
1224300556,10.0,7,11,3.0,0.0,0.0,4.0
1183518695,10.0,8,10,1000.0,0.0,0.0,4.0
377777415,10.0,8,12,0.0,0.0,0.0,4.0
736207319,15.0,5,12,10.0,0.0,0.0,4.0
1064523106,10.0,5,12,0.0,0.0,0.0,4.0
977997718,10.0,7,12,10.0,0.0,0.0,4.0
512686460,10.0,5,2,500.0,0.0,0.0,4.0
711843304,10.0,7,17,3.0,0.0,0.0,4.0
94772802,10.0,5,12,500.0,0.0,0.0,4.0
756146602,10.0,5,5,50.0,0.0,0.0,4.0
24530863,10.0,5,17,10.0,0.0,0.0,4.0
1074283757,10.0,5,17,0.0,0.0,0.0,4.0
996056694,10.0,7,5,500.0,0.0,0.0,4.0
667474405,10.0,8,11,100.0,0.0,0.0,4.0
572174664,10.0,7,6,3.0,0.0,0.0,4.0
1077801639,10.0,5,11,100.0,0.0,0.0,4.0
34944276,10.0,7,11,200.0,0.0,0.0,4.0
837618366,10.0,5,11,0.0,0.0,0.0,4.0
1020606618,10.0,7,17,0.0,0.0,0.0,4.0
156571345,10.0,7,5,0.0,0.0,0.0,4.0
345561423,10.0,5,12,2500.0,0.0,0.0,4.0
939814738,10.0,5,5,0.0,0.0,0.0,4.0
68372406,10.0,43,9,0.0,0.0,0.0,4.0
1082932753,15.0,7,12,50.0,0.0,0.0,4.0
160220282,10.0,7,11,0.0,0.0,0.0,4.0
978389836,10.0,5,12,0.0,0.0,0.0,4.0
711042749,10.0,5,12,0.0,0.0,0.0,4.0
513501955,10.0,68,7,0.0,0.0,0.0,4.0
826036103,10.0,63,11,300.0,0.0,0.0,4.0
721349596,10.0,5,12,0.0,0.0,0.0,4.0
75377530,10.0,27,5,0.0,0.0,0.0,4.0
1226600711,10.0,27,10,0.0,0.0,0.0,4.0
761992375,10.0,7,5,0.0,0.0,0.0,4.0
22426018,10.0,7,5,20.0,0.0,0.0,4.0
586896526,10.0,50,5,10.0,0.0,0.0,4.0
455646733,10.0,5,17,300.0,0.0,0.0,4.0
1101235900,10.0,7,17,0.0,0.0,0.0,4.0
552558684,10.0,7,4,100.0,0.0,0.0,4.0
348873720,10.0,7,11,4.0,0.0,0.0,4.0
569102406,10.0,5,2,50.0,0.0,0.0,4.0
991275528,10.0,7,17,0.0,0.0,0.0,4.0
848540141,10.0,7,5,50.0,0.0,0.0,4.0
292313361,10.0,46,5,40.0,0.0,0.0,4.0
305076413,10.0,7,5,0.0,0.0,0.0,4.0
1127907248,10.0,7,6,50.0,0.0,0.0,4.0
97447481,10.0,5,11,10.0,0.0,0.0,4.0
211352641,10.0,0,12,0.0,0.0,0.0,4.0
492696116,10.0,7,5,50.0,0.0,0.0,4.0
1154827722,10.0,46,5,0.0,0.0,0.0,4.0
164756503,10.0,7,12,10.0,0.0,0.0,4.0
684366053,10.0,7,17,0.0,0.0,0.0,4.0
812637156,10.0,5,5,0.0,0.0,0.0,4.0
84862282,15.0,5,12,0.0,0.0,0.0,4.0
703724512,10.0,0,5,200.0,0.0,0.0,4.0
26978690,10.0,27,12,0.0,0.0,0.0,4.0
178383552,10.0,5,11,200.0,0.0,0.0,4.0
431658066,10.0,7,10,50.0,0.0,0.0,4.0
1053033454,10.0,0,10,0.0,0.0,0.0,4.0
1217896556,10.0,0,14,0.0,0.0,0.0,4.0
46168801,10.0,75,2,20.0,0.0,0.0,4.0
141835705,10.0,0,12,100.0,0.0,0.0,4.0
501893092,10.0,72,12,50.0,0.0,0.0,4.0
115259654,10.0,56,5,0.0,0.0,0.0,4.0
908737454,10.0,0,8,50.0,0.0,0.0,4.0
724805518,10.0,7,12,10.0,0.0,0.0,4.0
8139354,10.0,0,12,100.0,0.0,0.0,4.0
947405923,10.0,8,4,5100.0,0.0,0.0,4.0
562963972,10.0,22,11,0.0,0.0,0.0,4.0
552651300,10.0,0,12,50.0,0.0,0.0,4.0
1059377169,10.0,71,12,50.0,0.0,0.0,4.0
85580779,10.0,0,14,3.0,0.0,0.0,4.0
635663959,10.0,65,5,0.0,0.0,0.0,4.0
673210675,10.0,72,12,30.0,0.0,0.0,4.0
1103580896,10.0,65,2,0.0,0.0,0.0,4.0
386598045,10.0,65,2,0.0,0.0,0.0,4.0
189308058,10.0,72,2,0.0,0.0,0.0,4.0
12950056,10.0,0,11,0.0,0.0,0.0,4.0
670419354,10.0,0,4,303.0,0.0,0.0,4.0
297715872,15.0,7,12,0.0,0.0,0.0,4.0
60728002,15.0,41,9,0.0,0.0,0.0,4.0
485874089,10.0,7,11,0.0,0.0,0.0,4.0
159559301,10.0,72,2,400.0,0.0,0.0,4.0
952414273,15.0,0,12,200.0,0.0,0.0,4.0
305990988,10.0,65,2,0.0,0.0,0.0,4.0
21601934,10.0,0,5,100.0,0.0,0.0,4.0
82826982,10.0,63,2,0.0,1.0,0.0,4.0
815878087,10.0,0,12,50.0,0.0,0.0,4.0
302679959,10.0,8,5,100.0,0.0,0.0,4.0
1120056797,10.0,7,0,0.0,0.0,0.0,4.0
241670337,10.0,7,12,0.0,0.0,0.0,4.0
184552458,10.0,93,0,0.0,0.0,0.0,4.0
739711013,10.0,93,14,0.0,0.0,0.0,4.0
81138766,10.0,0,5,100.0,0.0,0.0,4.0
260626730,10.0,0,2,3.0,0.0,0.0,4.0
961342330,10.0,7,5,100.0,0.0,0.0,4.0
403721550,10.0,0,12,1500.0,0.0,0.0,4.0
956574285,10.0,72,17,10.0,0.0,0.0,4.0
1062109457,10.0,7,12,0.0,0.0,0.0,4.0
1047121478,10.0,49,2,0.0,0.0,0.0,4.0
834914998,10.0,7,2,2200.0,0.0,0.0,4.0
487421254,10.0,0,2,50.0,0.0,0.0,4.0
491205937,10.0,0,17,0.0,0.0,0.0,4.0
931778146,10.0,7,11,0.0,0.0,0.0,4.0
1023074032,10.0,0,11,10.0,0.0,0.0,4.0
308741165,10.0,0,6,50.0,0.0,0.0,4.0
133091716,10.0,7,12,0.0,0.0,0.0,4.0
40431646,10.0,7,12,0.0,0.0,0.0,4.0
129021712,10.0,0,11,30.0,0.0,0.0,4.0
702865981,10.0,7,11,0.0,0.0,0.0,4.0
1097906523,10.0,72,2,380.0,0.0,0.0,4.0
338893548,10.0,0,14,10.0,0.0,0.0,4.0
720296017,10.0,0,5,50.0,0.0,0.0,4.0
392017860,10.0,7,14,0.0,0.0,0.0,4.0
39148313,10.0,0,5,200.0,0.0,0.0,4.0
694488174,10.0,7,14,50.0,0.0,0.0,4.0
962456855,10.0,8,5,0.0,0.0,0.0,4.0
949622672,10.0,0,9,0.0,0.0,0.0,4.0
1232435460,15.0,56,8,0.0,0.0,0.0,4.0
717142185,10.0,0,5,2800.0,0.0,0.0,4.0
365884653,10.0,72,11,5.0,0.0,0.0,4.0
812873078,10.0,0,5,0.0,0.0,0.0,4.0
944292542,10.0,0,13,100.0,0.0,1.0,4.0
944961774,10.0,7,5,0.0,0.0,0.0,4.0
683391285,10.0,0,6,0.0,0.0,0.0,4.0
766147192,10.0,0,2,0.0,0.0,0.0,4.0
859500880,10.0,7,5,0.0,0.0,0.0,4.0
280765951,15.0,0,5,30.0,0.0,0.0,4.0
520307384,10.0,0,5,0.0,0.0,0.0,4.0
274480802,10.0,8,17,15000.0,0.0,0.0,4.0
1031468583,10.0,0,5,0.0,0.0,0.0,4.0
645249651,10.0,0,12,101.0,0.0,0.0,4.0
1132496715,10.0,0,11,0.0,0.0,0.0,4.0
167371979,10.0,72,2,100.0,0.0,0.0,4.0
699820954,10.0,41,5,0.0,0.0,0.0,4.0
596006522,15.0,79,11,0.0,0.0,0.0,4.0
268918015,10.0,72,12,0.0,0.0,0.0,4.0
265370615,10.0,72,5,0.0,0.0,0.0,4.0
574628572,10.0,0,11,0.0,0.0,0.0,4.0
249572815,10.0,0,5,30.0,0.0,0.0,4.0
189267025,10.0,39,9,0.0,0.0,0.0,4.0
856300291,10.0,0,2,100.0,0.0,0.0,4.0
447862792,10.0,7,5,0.0,0.0,0.0,4.0
987968279,10.0,72,2,90.0,0.0,0.0,4.0
877477798,10.0,0,5,0.0,0.0,0.0,4.0
118111127,10.0,72,5,70.0,0.0,0.0,4.0
289473615,10.0,7,14,0.0,0.0,0.0,4.0
1095806153,10.0,0,2,55.0,0.0,0.0,4.0
177706906,10.0,7,5,0.0,0.0,0.0,4.0
147676902,10.0,64,11,0.0,0.0,0.0,4.0
962571330,10.0,0,7,30.0,0.0,0.0,4.0
840427973,10.0,0,12,0.0,0.0,0.0,4.0
1086151159,10.0,7,6,3000.0,0.0,0.0,4.0
1079094567,10.0,0,10,50000.0,0.0,0.0,4.0
1203524442,10.0,7,12,200.0,0.0,0.0,4.0
470676106,15.0,22,11,0.0,0.0,0.0,4.0
2408035,10.0,27,11,0.0,0.0,0.0,4.0
800606822,15.0,7,5,200.0,0.0,0.0,4.0
277376953,15.0,34,9,0.0,0.0,0.0,4.0
392864293,10.0,7,5,500.0,0.0,0.0,4.0
477260713,10.0,7,5,0.0,0.0,0.0,4.0
1169937673,10.0,12,12,0.0,0.0,0.0,4.0
1127245280,10.0,0,12,0.0,0.0,0.0,4.0
338875772,10.0,0,5,0.0,0.0,0.0,4.0
1088273481,10.0,5,0,0.0,0.0,0.0,4.0
762050375,10.0,45,2,16.6,0.0,0.0,4.0
826068928,10.0,7,5,100.0,0.0,0.0,4.0
284244015,10.0,72,0,3.0,0.0,0.0,4.0
1003480802,10.0,5,5,500.0,0.0,0.0,4.0
243250997,10.0,0,12,0.0,0.0,0.0,4.0
560175019,10.0,5,5,50.0,0.0,0.0,4.0
305843161,10.0,5,5,210.0,0.0,0.0,4.0
940768676,15.0,7,8,300.0,0.0,0.0,4.0
581350528,10.0,7,5,300.0,0.0,0.0,4.0
443581905,10.0,0,5,300.0,0.0,0.0,4.0
313675833,10.0,0,11,100.0,0.0,0.0,4.0
994360260,10.0,27,5,0.0,0.0,0.0,4.0
1200765321,10.0,65,14,0.0,0.0,0.0,4.0
128440111,10.0,5,11,0.0,0.0,0.0,4.0
342806490,10.0,5,5,0.0,0.0,0.0,4.0
948132170,10.0,65,5,0.0,0.0,0.0,4.0
297657832,10.0,5,2,50.0,0.0,0.0,4.0
207081036,10.0,5,2,70.0,0.0,0.0,4.0
1227002332,10.0,31,12,0.0,0.0,0.0,4.0
1150755124,10.0,7,2,0.0,0.0,0.0,4.0
1094599775,10.0,7,5,100.0,0.0,0.0,4.0
192416561,10.0,7,11,30.0,0.0,0.0,4.0
1063055180,10.0,72,6,0.0,0.0,0.0,4.0
344253608,10.0,5,14,3.0,0.0,0.0,4.0
60314496,10.0,65,2,10.0,0.0,0.0,4.0
714745030,10.0,5,4,1000.0,0.0,0.0,4.0
36357781,10.0,7,5,0.0,0.0,0.0,4.0
151687101,10.0,27,10,0.0,0.0,0.0,4.0
483311587,10.0,5,2,50.0,0.0,0.0,4.0
11879056,10.0,5,11,0.0,0.0,0.0,4.0
540803851,10.0,7,4,0.0,0.0,0.0,4.0
867990792,10.0,65,11,0.0,0.0,0.0,4.0
742970169,10.0,93,0,0.0,0.0,0.0,4.0
418470430,10.0,5,11,0.0,0.0,0.0,4.0
161585666,10.0,5,2,38.0,0.0,0.0,4.0
439095318,10.0,5,2,0.0,0.0,0.0,4.0
195862938,10.0,56,6,1.0,0.0,0.0,4.0
673116451,10.0,7,5,100.0,0.0,0.0,4.0
786781850,10.0,7,2,0.0,0.0,0.0,4.0
557592304,10.0,22,7,0.0,0.0,0.0,4.0
828245786,10.0,7,5,0.0,0.0,0.0,4.0
950635903,10.0,7,5,0.0,0.0,0.0,4.0
1012600984,10.0,5,0,30.0,0.0,0.0,4.0
1173086828,10.0,27,11,0.0,0.0,0.0,4.0
210785406,10.0,45,3,0.0,0.0,0.0,4.0
935913967,10.0,32,8,10.0,0.0,0.0,4.0
548502102,10.0,0,2,0.0,0.0,0.0,4.0
153980137,10.0,65,5,0.0,0.0,0.0,4.0
357574709,10.0,7,2,0.0,0.0,0.0,4.0
812172698,10.0,7,5,50.0,0.0,0.0,4.0
1007702875,10.0,5,2,460.0,0.0,0.0,4.0
1201376187,10.0,5,2,50.0,0.0,0.0,4.0
1112345528,10.0,7,17,0.0,0.0,0.0,4.0
997758771,10.0,63,5,10.0,1.0,0.0,4.0
258074349,10.0,65,8,0.0,0.0,0.0,4.0
1019500459,10.0,7,4,0.0,0.0,0.0,4.0
354191968,10.0,5,5,0.0,0.0,0.0,4.0
480346964,10.0,5,2,95.0,0.0,0.0,4.0
1032602496,10.0,7,4,0.0,0.0,0.0,4.0
34252066,12.0,93,0,0.0,0.0,0.0,4.0
1104703010,10.0,5,5,1100.0,0.0,0.0,4.0
1212314502,10.0,93,0,0.0,0.0,0.0,4.0
678614325,10.0,5,10,30.0,0.0,0.0,4.0
802729064,10.0,65,5,0.0,0.0,0.0,4.0
445313035,10.0,7,5,0.0,0.0,0.0,4.0
891752462,10.0,27,5,0.0,0.0,0.0,4.0
944457930,10.0,5,5,0.0,0.0,0.0,4.0
471465993,10.0,11,12,2000.0,0.0,0.0,4.0
836448228,16.0,93,0,0.0,0.0,0.0,4.0
