entid,honor_num,illegad_num,yea_sub,web_dum,ENTTYPE,INDUSTRYPHY,REGCAP,REGCAPCUR,RECCAP,PARNUM,LIMPARNUM,PARFORM,EXENUM,brand_num,cancel_dum,certificate_num,tax_dum,CaseType
737891753,,,,0,7,8,1000.0,156.0,0.0,1.0,0.0,1,0.0,,0,,0,3
26019577,,,,0,22,10,0.0,,0.0,1.0,0.0,1,0.0,,0,,0,3
593074878,,,,0,3,10,1000.0,156.0,1000.0,,,,,,0,,0,3
382534246,,,,0,8,11,5000.0,156.0,0.0,0.0,0.0,1,0.0,,0,,0,3
983569656,,,,0,3,10,108.0,156.0,0.0,,,,,,0,,0,3
266783579,,,,0,3,10,5000.0,156.0,5000.0,,,,,,0,,0,3
363501805,,,,0,5,0,1000.0,156.0,1000.0,,,,,,0,,0,3
1156804547,,,,0,3,11,1000.0,156.0,1000.0,,,,,,0,,0,3
773537902,,,,0,36,10,1000.0,156.0,1000.0,1.0,0.0,1,0.0,,0,,0,3
520284012,,,,0,3,11,100.0,156.0,100.0,0.0,0.0,1,0.0,,0,,0,3
126131663,,,,0,3,11,510.0,156.0,0.0,,,,,,0,,0,3
911431212,,,,0,32,9,0.0,,0.0,,,,,,0,1.0,0,3
217670802,,,,0,3,11,10000.0,156.0,0.0,,,,,,0,,0,3
304651929,,,,0,17,11,0.0,156.0,0.0,0.0,0.0,1,0.0,,0,,0,3
59700358,,,,0,35,9,1100.0,156.0,1100.0,,,,,,0,,0,3
1040633449,,,,0,3,11,100.0,156.0,100.0,,,,,,0,,0,3
691933262,,,,0,3,11,100.0,156.0,0.0,,,,,,0,,0,3
660529291,,,,0,3,11,1000.0,156.0,1000.0,,,,,,0,1.0,0,3
333831953,,,,0,3,11,100.0,156.0,100.0,,,,,,0,,0,3
863065175,,,,0,3,11,3.0,156.0,0.0,,,,,,0,,0,3
519478266,,,,0,20,9,0.0,,0.0,0.0,0.0,1,0.0,,0,,0,3
633789515,,,,0,44,11,500.0,156.0,500.0,1.0,0.0,!,0.0,,0,,0,3
616014124,,,,0,3,11,1000.0,156.0,1000.0,,,,,,0,,0,3
1151352690,,,,0,3,11,100.0,156.0,100.0,,,,,,0,,0,3
687434437,,,,0,3,10,1000.0,156.0,1000.0,0.0,0.0,1,0.0,,0,,0,3
980065366,,,,0,7,10,5000.0,156.0,5000.0,,,,,,0,,0,3
945522060,,,,0,34,2,5000.0,156.0,5000.0,,,,,,0,1.0,0,3
1059635469,,,,0,3,10,5000.0,156.0,0.0,,,,,,0,,0,3
835606294,,,,0,3,11,100.0,156.0,100.0,,,,,,0,,0,3
82122707,,,,0,3,11,101.0,156.0,0.0,,,,,,0,,0,3
831147391,,,,0,8,10,1000.0,156.0,1000.0,,,,,,0,,0,3
945761891,,,,0,3,9,3000.0,156.0,3000.0,1.0,0.0,1,0.0,,0,,0,3
494104735,,,,0,3,10,10000.0,156.0,1000.0,,,,,,0,,0,3
695838888,,,,0,16,7,0.0,156.0,0.0,1.0,0.0,1,0.0,,0,,0,3
1171150423,,,,0,42,10,2000.0,156.0,0.0,1.0,0.0,1,0.0,,0,,0,3
625761900,,,,0,3,10,5000.0,156.0,0.0,,,,,,0,,0,3
1147114228,,,,0,3,10,1000.0,156.0,1000.0,,,,,,0,,0,3
640634768,,,,0,3,10,1000.0,156.0,1000.0,,,,,,0,,0,3
125793225,,,,0,3,11,100.0,156.0,0.0,1.0,0.0,1,0.0,,0,,0,3
417024900,,,,0,8,11,1000.0,156.0,0.0,,,,,,0,,0,3
896496122,,,,0,42,9,0.0,156.0,0.0,1.0,0.0,1,0.0,,0,,0,3
585699602,,,,1,22,9,,,0.0,,,,,,0,,0,3
901165713,,,,0,34,10,2000.0,156.0,2000.0,1.0,0.0,1,0.0,,0,,0,3
1020651292,,,,0,3,11,1000.0,156.0,0.0,0.0,0.0,1,0.0,,0,,0,3
210467886,,,,0,5,11,200.0,156.0,0.0,0.0,0.0,1,0.0,,0,,0,3
1138059871,,,,0,8,11,40920.0,156.0,0.0,,,,,,0,,0,3
1095248681,,,,0,48,11,31.2125,156.0,0.0,0.0,0.0,,0.0,,0,,0,3
901442380,,,,0,0,11,110.0,156.0,0.0,1.0,0.0,1,0.0,,0,,0,3
1032231861,,,,1,7,9,5000.0,156.0,100.0,,,,,,0,,0,3
72751747,,,,0,3,0,200.0,156.0,200.0,,,,,,0,,0,3
741587520,,,,0,14,11,10000.0,156.0,100.0,,,,,,0,,0,3
638607427,,,,0,55,14,100.0,344.0,100.0,,,,,,0,1.0,0,3
179736494,,,,0,3,10,2000.0,156.0,0.0,0.0,0.0,1,0.0,,0,,0,3
968596017,,,,0,3,11,2000.0,156.0,0.0,,,,,,0,,0,3
526601849,,,,0,36,9,20000.0,156.0,20000.0,,,,,,0,,0,3
149089962,,,,0,3,9,100.0,156.0,0.0,,,,,,0,,0,3
699829806,,,,0,3,10,100.0,156.0,100.0,,,,,,0,,0,3
1067569329,,,,0,42,9,5500.0,156.0,0.0,1.0,0.0,1,0.0,,0,,0,3
1084529852,,,,0,5,11,100.0,156.0,0.0,1.0,0.0,1,0.0,,0,,0,3
1076423594,,,,0,5,11,116.0,156.0,0.0,0.0,0.0,1,0.0,,0,,0,3
873516810,,,,0,3,14,1000.0,156.0,1000.0,,,,,,0,,0,3
28115559,,,,0,3,10,2000.0,156.0,2000.0,,,,,,0,,0,3
879756096,,,,0,3,10,1000.0,156.0,1000.0,,,,,,0,,0,3
83592198,,,,0,34,3,2000.0,156.0,2000.0,,,,,,0,,0,3
980870345,,,,0,42,9,0.0,156.0,0.0,1.0,0.0,1,0.0,,0,,0,3
1002383444,,,,0,34,5,500.0,156.0,0.0,1.0,0.0,1,0.0,,0,,0,3
648328511,,,,0,36,10,120.0,156.0,120.0,,,,,,0,,0,3
1083520474,,,,0,3,11,100.0,156.0,100.0,,,,,,0,,0,3
967759172,,,,0,3,11,50.0,156.0,0.0,0.0,0.0,1,0.0,,0,,0,3
1221225611,,,,0,3,11,2000.0,156.0,2000.0,0.0,0.0,,0.0,,0,,0,3
156633095,,,,0,6,11,500.0,156.0,500.0,0.0,0.0,,0.0,,0,,0,3
247673982,,,,0,3,11,200.0,156.0,100.0,,,,0.0,,0,,0,3
195986951,,,,0,5,11,50.0,156.0,0.0,,,,,,0,,0,3
404262350,,,,0,57,7,0.0,156.0,0.0,,,,0.0,,0,,0,3
1171981869,,,,0,5,5,10.0,156.0,10.0,,,,0.0,,0,,0,3
808770323,,,,1,8,11,1000.0,156.0,1000.0,,,,,,0,,0,3
836459599,,,,0,3,9,100.0,156.0,100.0,,,,0.0,,0,,0,3
543705570,,,,0,39,17,0.0,,,,,,,,0,,0,3
687324572,,,,0,39,17,4.0,,,,,,,,0,,0,3
244689476,,,,0,39,17,0.0,,,,,,,,0,,0,3
723931286,,,,0,17,5,0.0,156.0,,,,,,,0,,0,3
259531184,,,,0,17,17,0.0,,,,,,,,0,,0,3
378084493,,,,0,3,17,100.0,,,,,,,,0,,0,3
644809796,,,,0,5,17,100.0,,,,,,,,0,,0,3
967178786,,,,0,5,17,100.0,,,,,,,,0,,0,3
572206069,,,,0,39,9,10.0,156.0,,,,,,,0,,0,3
895803396,,,,0,3,17,10.0,,,,,,,,0,,0,3
1234551265,,,,0,22,9,0.0,,0.0,,,,,,0,,0,3
63582672,,,,0,34,17,3.0,,,,,,,,0,,0,3
544535449,,,,0,42,9,10.0,156.0,,,,,,,0,,0,3
12226898,,,,0,42,17,15.0,,,,,,,,0,,0,3
1216488647,,,,0,9,9,14800.0,156.0,,,,,,,0,,0,3
1133928655,,,,0,42,9,0.0,156.0,,,,,,,0,,0,3
526297028,,,,0,3,11,3.0,156.0,0.0,,,,,,0,,0,3
1107265345,,,,0,3,17,100.0,,,,,,,,0,,0,3
1146888201,,,,0,3,17,100.0,,,,,,,,0,,0,3
855400778,,,,0,17,17,0.0,,,,,,,,0,,0,3
1104165650,,,,0,3,17,100.0,,,,,,,,0,,0,0
984569272,,,,0,34,17,40.0,,,,,,,,0,,0,3
858841122,,,,0,3,17,100.0,,,,,,,,0,,0,3
984900329,,,,0,22,17,0.0,,,,,,,,0,,0,3
454598470,,,,0,3,17,100.0,,,,,,,,0,,0,3
746663171,,,,0,3,9,2000.0,156.0,,,,,,,0,,0,3
549474254,,,,0,3,11,1000.0,156.0,,,,,,,0,,0,3
113629043,,,,0,42,17,10.0,,,,,,,,0,,0,3
706533368,,,,0,17,12,0.0,,,,,,,,0,,0,3
902529344,,,,0,3,11,1000.0,156.0,,,,,,,0,,0,3
498948676,,,,0,17,17,0.0,,,,,,,,0,,0,3
959356660,,,,0,3,17,50.0,156.0,,,,,,,0,,0,3
198997911,,,,0,3,17,10.0,,,,,,,,0,,0,3
1027445808,,,,0,3,17,3.0,,,,,,,,0,,0,3
545311681,,,,0,3,17,100.0,,,,,,,,0,,0,3
147928195,,,,0,17,17,0.0,,,,,,,,0,,0,3
980971687,,,,0,3,11,3.0,156.0,,,,,,,0,,0,3
481196039,,,,0,5,17,10.0,,,,,,,,0,,0,3
336152652,,,,0,5,17,50.0,,,,,,,,0,,0,3
281760299,,,,0,17,17,0.0,,,,,,,,0,,0,3
1186127012,,,,0,3,17,50.0,,,,,,,,0,,0,3
596536539,,,,0,23,17,0.0,,,,,,,,0,,0,3
559337070,,,,0,17,11,0.0,156.0,0.0,,,,,,0,,0,3
807545963,,,,0,3,11,10.0,156.0,,,,,,,0,,0,3
840667182,,,,0,15,17,1.0,,,,,,,,0,,0,3
908598168,,,,0,24,17,0.0,,,,,,,,0,,0,3
498495445,,,,0,5,11,10.0,156.0,,,,,,,0,,0,3
454698758,,,,0,5,17,10.0,,,,,,,,0,,0,3
36205817,,,,0,45,17,4.0,,,,,,,,0,,0,3
737371003,,,,0,5,17,10.0,,,,,,,,0,,0,3
81824781,,,,0,27,9,0.0,,,,,,,,0,,0,3
15815442,,,,0,3,11,2100.0,156.0,,,,,,,0,,0,3
276399223,,,,0,24,17,0.0,,,,,,,,0,,0,3
1045993326,,,,0,3,17,10.0,,,,,,,,0,,0,3
173254885,,,,0,22,17,0.0,,,,,,,,0,,0,3
582002559,,,,0,25,17,0.0,,,,,,,,0,,0,3
1171087251,,,,0,39,9,2.0,156.0,,,,,,,0,,0,3
999778362,,,,0,3,11,3.0,156.0,,,,,,,0,,0,3
967715091,,,,0,42,9,0.0,156.0,,,,,,,0,,0,3
1131393327,,,,0,3,11,2000.0,156.0,0.0,,,,,,0,,0,3
654517147,,,,0,5,11,50.0,156.0,,,,,,,0,,0,3
184716972,,,,0,3,11,1000.0,156.0,,,,,,,0,,0,3
313133445,,,,0,17,9,0.0,156.0,,,,,,,0,,0,3
55154477,,,,0,3,11,3.0,156.0,,,,,,,0,,0,3
31059501,,,,0,17,11,0.0,156.0,,,,,,,0,,0,3
168167271,,,,0,7,11,10.0,156.0,,,,,,,0,,0,3
955800839,,,,0,3,11,1000.0,156.0,,,,,,,0,,0,3
1092634720,,,,0,3,11,100.0,156.0,,,,,,,0,,0,3
1039513119,,,,0,3,11,10.0,156.0,,,,,,,0,,0,3
681902390,,,,0,17,11,0.0,156.0,,,,,,,0,,0,3
979796624,,,,0,17,11,0.0,156.0,,,,,,,0,,0,3
1224910526,,,,0,3,11,10.0,156.0,,,,,,,0,,0,3
556817970,,,,0,3,11,3.0,156.0,,,,,,,0,,0,3
775470364,,,,0,17,12,0.0,,,,,,,,0,,0,3
661983109,,,,0,3,11,5000.0,156.0,,,,,,,0,,0,3
45358815,,,,0,5,11,50.0,156.0,,,,,,,0,,0,3
658994725,,,,0,3,11,20.0,156.0,,,,,,,0,,0,3
144254505,,,,0,17,11,0.0,156.0,,,,,,,0,,0,3
729065770,,,,0,17,11,0.0,156.0,,,,,,,0,,0,3
713032745,,,,0,3,11,1000.0,156.0,,,,,,,0,,0,3
639259734,,,,0,3,11,50.0,156.0,,,,,,,0,,0,3
871701350,,,,0,8,11,20000.0,156.0,,,,,,,0,,0,3
1219036670,,,,0,3,9,300.0,156.0,,,,,,,0,,0,3
512431876,,,,0,3,11,3.0,156.0,,,,,,,0,,0,3
1210547732,,,,0,45,5,10.0,156.0,,,,,,,0,,0,3
978903262,,,,0,5,4,10.0,156.0,,,,,,,0,,0,3
1030374833,,,,0,3,11,100.0,156.0,,,,,,,0,,0,3
850424865,,,,0,39,9,2.0,156.0,,,,,,,0,,0,3
560956242,,,,0,5,11,1000.0,156.0,,,,,,,0,,0,3
55974146,,,,0,42,9,0.0,156.0,,,,,,,0,,0,3
1092710484,,,,0,3,11,100.0,156.0,,,,,,,0,,0,3
1150345085,,,,0,3,11,30.0,156.0,,,,,,,0,,0,3
385410214,,,,0,3,11,3.0,,,,,,,,0,,0,3
808829718,,,,0,3,11,50.0,156.0,,,,,,,0,,0,3
755554204,,,,0,3,11,10.0,156.0,,,,,,,0,,0,3
280798900,,,,0,3,10,716.0,156.0,,,,,,,0,,0,3
453763779,,,,0,5,11,15.0,156.0,,,,,,,0,,0,3
86549789,,,,0,3,11,3.0,156.0,0.0,,,,,,0,,0,3
840241664,,,,0,17,11,0.0,,,,,,,,0,,0,3
931799739,,,,0,42,9,0.0,156.0,,,,,,,0,,0,3
433924864,,,,0,3,9,500.0,156.0,,,,,,,0,,0,3
743852767,,,,0,8,11,560.0,156.0,,,,,,,0,,0,3
1094896678,,,,0,3,11,50.0,156.0,,,,,,,0,,0,3
1126050497,,,,0,5,11,100.0,156.0,,,,,,,0,,0,3
788253802,,,,0,3,11,3.0,156.0,,,,,,,0,,0,3
155108186,,,,0,3,11,1000.0,156.0,,,,,,,0,,0,3
239317026,,,,0,5,11,50.0,156.0,,,,,,,0,,0,3
832723135,,,,0,3,11,3.0,156.0,,,,,,,0,,0,3
839138446,,,,0,5,11,20.0,156.0,,,,,,,0,,0,3
875001560,,,,0,3,11,3.0,156.0,0.0,,,,,,0,,0,3
1007064328,,,,0,3,10,100.0,,,,,,,,0,,0,3
1229308413,,,,0,3,11,10.0,156.0,,,,,,,0,,0,3
1175476555,,,,0,3,11,2800.0,156.0,,,,,,,0,,0,3
827697277,,,,0,3,11,20.0,156.0,,,,,,,0,,0,3
771597803,,,,0,3,11,20.0,156.0,,,,,,,0,,0,3
137420711,,,,0,5,11,10.0,156.0,,,,,,,0,,0,3
590380082,,,,0,3,11,50.0,156.0,,,,,,,0,,0,3
779171054,,,,0,3,11,1000.0,156.0,,,,,,,0,,0,3
552782271,,,,0,39,9,2.0,156.0,,,,,,,0,,0,3
224800557,,,,0,3,11,100.0,156.0,,,,,,,0,,0,3
531740531,,,,0,5,11,10.0,156.0,,,,,,,0,,0,3
245749480,,,,0,3,11,10.0,156.0,,,,,,,0,,0,3
778618681,,,,0,3,11,2000.0,156.0,,,,,,,0,,0,3
464496132,,,,0,3,9,7800.0,156.0,,,,,,,0,,0,3
754729197,,,,0,5,14,30.0,156.0,,,,,,,0,,0,3
710214387,,,,0,3,11,50.0,156.0,,,,,,,0,,0,3
268812627,,,,0,5,11,10.0,156.0,,,,,,,0,,0,3
128586221,,,,0,5,8,10.0,156.0,,,,,,,0,,0,3
565431296,,,,0,3,11,3.0,156.0,,,,,,,0,,0,3
271766050,,,,0,5,9,10.0,156.0,,,,,,,0,,0,3
790459290,,,,0,17,11,0.0,156.0,,,,,,,0,,0,3
636371407,,,,0,23,9,0.0,156.0,,,,,,,0,,0,3
1154851386,,,,0,3,9,2000.0,156.0,,,,,,,0,,0,3
266150579,,,,0,3,11,50.0,156.0,,,,,,,0,,0,3
317725479,,,,0,55,11,2.0,840.0,,,,,,,0,,0,3
1124643599,,,,0,3,11,400.0,156.0,,,,,,,0,,0,3
574767005,,,,0,3,11,50.0,156.0,,,,,,,0,,0,3
179130087,,,,0,5,11,20.0,156.0,,,,,,,0,,0,3
65152371,,,,0,3,9,1008.0,156.0,,,,,,,0,,0,3
289437084,,,,0,3,11,3.0,156.0,0.0,,,,,,0,,0,3
43121584,,,,0,5,11,10.0,156.0,,,,,,,0,,0,3
377494505,,,,0,3,11,10.0,156.0,,,,,,,0,,0,3
799939865,,,,0,17,5,0.0,156.0,,,,,,,0,,0,3
813432062,,,,0,3,11,2000.0,156.0,,,,,,,0,,0,3
975904588,,,,0,3,9,100.0,156.0,,,,,,,0,,0,3
780416659,,,,0,7,11,10.0,156.0,,,,,,,0,,0,3
1061335364,,,,0,3,11,100.0,156.0,,,,,,,0,,0,3
64302585,,,,0,5,10,10.0,156.0,,,,,,,0,,0,3
873440262,,,,0,3,11,20.0,156.0,,,,,,,0,,0,3
769985674,,,,0,5,10,10.0,,,,,,,,0,,0,3
568611682,,,,0,5,11,50.0,156.0,,,,,,,0,,0,3
1088886065,,,,0,3,9,5570.0,156.0,,,,,,,0,,0,3
790876167,,,,0,3,11,50.0,156.0,,,,,,,0,,0,3
269208216,,,,0,5,11,15.0,156.0,,,,,,,0,,0,3
732893666,,,,0,17,11,0.0,156.0,,,,,,,0,,0,3
655662190,,,,0,5,11,10.0,156.0,,,,,,,0,,0,3
523896827,,,,0,3,11,50.0,,,,,,,,0,,0,3
1161569194,,,,0,22,11,0.0,156.0,,,,,,,0,,0,3
350426564,,,,0,3,11,3.0,156.0,,,,,,,0,,0,3
396924982,,,,0,5,11,10.0,156.0,,,,,,,0,,0,3
485439409,,,,0,4,11,100.0,156.0,,,,,,,0,,0,3
1085928169,,,,0,5,11,10.0,156.0,,,,,,,0,,0,3
307776813,,,,0,3,11,3.0,156.0,,,,,,,0,,0,3
1073389175,,,,0,3,11,300.0,156.0,,,,,,,0,,0,3
1150249253,,,,0,22,11,0.0,156.0,,,,,,,0,,0,3
1017495718,,,,0,42,9,500.0,156.0,,,,,,,0,,0,3
885747844,,,,0,3,11,500.0,156.0,,,,,,,0,,0,3
183068006,,,,0,17,11,0.0,156.0,,,,,,,0,,0,3
1177621078,,,,0,5,11,10.0,156.0,,,,,,,0,,0,3
940901518,,,,0,3,9,500.0,156.0,,,,,,,0,,0,3
1106523479,,,,0,3,11,50.0,156.0,,,,,,,0,,0,3
849760078,,,,0,3,11,50.0,156.0,,,,,,,0,,0,3
741092229,,,,0,5,11,50.0,156.0,,,,,,,0,,0,3
697310538,,,,0,19,11,0.0,156.0,,,,,,,0,,0,3
172819580,,,,0,3,11,10.0,156.0,,,,,,,0,,0,3
619644733,,,,0,5,11,50.0,156.0,,,,,,,0,,0,3
1176374787,,,,0,8,11,1000.0,156.0,,,,,,,0,,0,3
863720151,,,,0,3,11,3.0,156.0,,,,,,,0,,0,3
1096448547,,,,0,3,11,100.0,156.0,0.0,,,,,,0,,0,3
188378640,,,,0,17,11,0.0,156.0,,,,,,,0,,0,3
207842498,,,,0,3,11,200.0,,,,,,,,0,,0,3
1202136378,,,,0,17,9,0.0,156.0,,,,,,,0,,0,3
37575303,,,,0,17,11,0.0,156.0,,,,,,,0,,0,3
989305623,,,,0,17,9,0.0,156.0,,,,,,,0,,0,3
1157141609,,,,0,17,11,0.0,156.0,,,,,,,0,,0,3
954111754,,,,0,3,11,2000.0,156.0,,,,,,,0,,0,3
621376826,,,,0,8,11,6000.0,156.0,,,,,,,0,,0,3
422834113,,,,0,3,11,118.5,156.0,,,,,,,0,,0,3
535903987,,,,0,3,11,100.0,156.0,,,,,,,0,,0,3
106159112,,,,0,3,11,3.0,156.0,,,,,,,0,,0,3
847757925,,,,0,3,11,50.0,,0.0,,,,,,0,,0,3
1152771187,,,,0,45,11,30.0,156.0,,,,,,,0,,0,3
999311396,,,,0,41,9,100.0,156.0,,,,,,,0,,0,3
38729301,,,,0,5,11,10.0,156.0,,,,,,,0,,0,3
345305648,,,,0,3,11,24.0,156.0,,,,,,,0,,0,3
1136960370,,,,0,3,11,3.0,156.0,,,,,,,0,,0,3
1061433529,,,,0,17,9,0.0,156.0,,,,,,,0,,0,3
139635497,,,,0,5,11,20.0,156.0,,,,,,,0,,0,3
103568085,,,,0,3,11,3.0,156.0,,,,,,,0,,0,3
629283406,,,,0,3,11,5000.0,156.0,,,,,,,0,,0,3
252194412,,,,0,39,9,2.0,156.0,,,,,,,0,,0,3
330427658,,,,0,3,11,10.0,156.0,0.0,,,,,,0,,0,3
43660991,,,,0,3,11,50.0,,0.0,,,,,,0,,0,3
445153528,,,,0,45,14,0.5,156.0,0.0,,,,,,0,,0,3
95541952,,,,0,17,5,0.0,156.0,,,,,,,0,,0,3
423047566,,,,0,17,11,0.0,156.0,,,,,,,0,,0,3
963973468,,,,0,3,11,3.0,156.0,,,,,,,0,,0,3
240477504,,,,0,5,11,50.0,156.0,,,,,,,0,,0,3
472194466,,,,0,3,11,1000.0,156.0,,,,,,,0,,0,3
664739146,,,,0,3,11,400.0,156.0,,,,,,,0,,0,3
117440828,,,,0,17,9,0.0,156.0,,,,,,,0,,0,3
453058078,,,,0,3,11,3.0,156.0,,,,,,,0,,0,3
786225410,,,,0,5,11,30.0,156.0,,,,,,,0,,0,3
163710962,,,,0,6,11,600.0,156.0,,,,,,,0,,0,3
978177690,,,,0,42,9,10.0,156.0,,,,,,,0,,0,3
1095255395,,,,0,5,11,10.0,156.0,,,,,,,0,,0,3
487270186,,,,0,5,11,200.0,156.0,,,,,,,0,,0,3
1133148535,,,,0,3,5,3.0,156.0,,,,,,,0,,0,3
726792281,,,,0,32,9,0.0,,,,,,,,0,,0,3
926989116,,,,0,3,11,200.0,156.0,,,,,,,0,,0,3
451276289,,,,0,17,11,0.0,156.0,,,,,,,0,,0,3
221129618,,,,0,3,11,1000.0,156.0,,,,,,,0,,0,3
734208554,,,,0,3,11,3.0,156.0,,,,,,,0,,0,3
487368452,,,,0,19,11,0.0,156.0,,,,,,,0,,0,3
332830883,,,,0,5,11,50.0,156.0,,,,,,,0,,0,3
241027080,,,,0,5,11,10.0,156.0,,,,,,,0,,0,3
352154686,,,,0,3,11,30.0,156.0,,,,,,,0,,0,3
1234080701,,,,0,3,11,3.0,156.0,,,,,,,0,,0,3
314423897,,,,0,3,11,3.0,,,,,,,,0,,0,3
609705973,,,,0,3,0,2000.0,156.0,,,,,,,0,,0,3
1042529943,,,,0,5,11,10.0,156.0,,,,,,,0,,0,3
840773724,,,,0,42,9,200.0,156.0,,,,,,,0,,0,3
1012161991,,,,0,3,11,500.0,156.0,,,,,,,0,,0,3
1158231606,,,,0,5,11,500.0,,,,,,,,0,,0,3
412269704,,,,0,3,11,3.0,156.0,,,,,,,0,,0,3
147712098,,,,0,17,9,0.0,156.0,,,,,,,0,,0,3
344816768,,,,0,17,9,0.0,156.0,,,,,,,0,,0,3
304006362,,,,0,3,11,5000.0,156.0,,,,,,,0,,0,3
778337077,,,,0,3,11,80.0,156.0,,,,,,,0,,0,3
902490086,,,,0,3,11,5.0,156.0,,,,,,,0,,0,3
124290587,,,,0,3,11,3.0,156.0,,,,,,,0,,0,3
524732550,,,,0,3,11,10.0,156.0,,,,,,,0,,0,3
1059375498,,,,0,5,11,50.0,156.0,0.0,,,,,,0,,0,3
1063409252,,,,0,3,11,10.0,156.0,,,,,,,0,,0,3
1131513706,,,,0,5,11,100.0,156.0,,,,,,,0,,0,3
234912544,,,,0,47,11,114.0,156.0,,,,,,,0,,0,3
364402560,,,,0,3,11,50.0,156.0,,,,,,,0,,0,3
1189577828,,,,0,5,11,50.0,156.0,,,,,,,0,,0,3
103499258,,,,0,5,11,10.0,156.0,,,,,,,0,,0,3
119860111,,,,0,5,9,20.0,156.0,,,,,,,0,,0,3
583941202,,,,0,3,11,3000.0,156.0,,,,,,,0,,0,3
36052559,,,,0,3,11,100.0,156.0,,,,,,,0,,0,3
11955191,,,,0,3,9,350.0,156.0,,,,,,,0,,0,3
1022637407,,,,0,3,11,50.0,156.0,,,,,,,0,,0,3
877634853,,,,0,3,11,100.0,156.0,,,,,,,0,,0,3
120078378,,,,0,3,11,10.0,156.0,,,,,,,0,,0,3
1045219594,,,,0,3,11,50.0,156.0,,,,,,,0,,0,3
327606212,,,,0,3,11,50.0,156.0,,,,,,,0,,0,3
5975355,,,,0,5,11,10.0,156.0,,,,,,,0,,0,3
96704161,,,,0,5,11,10.0,156.0,,,,,,,0,,0,3
337007395,,,,0,3,11,2000.0,156.0,,,,,,,0,,0,3
667618892,,,,0,3,11,50.0,,,,,,,,0,,0,3
582994959,,,,0,3,11,3.0,156.0,,,,,,,0,,0,3
235091898,,,,0,3,11,3000.0,156.0,3000.0,,,,,,0,,1,2
310601570,,,,0,56,11,,840.0,,,,,,,0,,0,3
357346052,,,,0,59,17,,,,,,,,,0,,0,1
397916655,,,,0,59,17,,,,,,,,,0,,0,1
1043932732,,,,0,59,17,,,,,,,,,0,,0,3
1012375118,,,,0,59,17,,,,,,,,,0,,0,3
1224096101,,,,0,59,17,,,,,,,,,0,,0,2
466879194,,,,0,59,17,,,,,,,,,0,,0,2
565888112,,,,0,59,17,,,,,,,,,0,,0,2
348589037,,,,0,59,17,,,,,,,,,0,,0,1
8569461,,,,0,59,17,,,,,,,,,0,,0,1
