entid,ALTDATE,ALTTIME
944457930,2019-04-24,
944457930,2019-07-24,
944457930,2019-01-26,
944457930,2019-03-26,
944457930,2019-09-24,
471465993,2014-10-05,1.0
471465993,2014-08-05,1.0
471465993,2014-10-12,1.0
471465993,2014-02-12,1.0
471465993,2014-07-12,1.0
471465993,2014-03-12,1.0
471465993,2018-02-28,0.0
471465993,2018-11-10,0.0
471465993,2018-06-30,0.0
471465993,2018-09-30,
471465993,2018-04-30,
471465993,2019-05-15,
471465993,2019-01-12,
471465993,2018-01-30,0.0
471465993,2018-06-10,0.0
471465993,2018-04-30,0.0
1117250524,2017-01-16,
1117250524,2017-03-16,
1117250524,2017-06-16,
1117250524,2017-07-16,
1117250524,2017-08-16,
1117250524,2017-01-16,
1117250524,2017-06-16,
1117250524,2017-03-16,
1117250524,2017-11-16,
1117250524,2018-03-03,
1117250524,2018-07-03,
1117250524,2018-06-03,
1117250524,2017-05-16,
53571128,2017-11-28,
53571128,2017-06-28,
53571128,2017-11-28,
53571128,2017-02-28,
53571128,2017-07-28,
53571128,2017-07-28,
53571128,2017-07-28,
53571128,2017-11-28,
53571128,2017-07-28,
53571128,2017-02-28,
53571128,2017-04-28,
53571128,2017-12-28,
53571128,2019-01-04,
53571128,2019-03-04,
53571128,2019-09-04,
53571128,2019-11-04,
565925879,2010-11-28,1.0
565925879,2013-11-18,1.0
565925879,2013-08-18,1.0
565925879,2013-07-18,1.0
565925879,2015-02-25,1.0
565925879,2015-07-25,1.0
565925879,2015-10-25,1.0
565925879,2015-04-25,1.0
565925879,2015-02-27,1.0
565925879,2015-11-27,1.0
565925879,2015-05-27,1.0
565925879,2015-05-25,
565925879,2015-03-25,
565925879,2015-09-27,
565925879,2015-07-25,
565925879,2015-06-25,
565925879,2013-02-18,
96977515,2014-05-24,1.0
96977515,2018-10-22,
96977515,2018-01-22,
663655444,2016-04-29,
663655444,2016-10-29,
663655444,2016-05-29,
663655444,2016-08-29,
663655444,2016-04-29,
663655444,2016-05-29,
663655444,2010-12-19,
663655444,2010-04-25,
663655444,2016-05-29,
663655444,2016-03-29,
663655444,2016-01-29,
663655444,2016-12-29,
663655444,2016-03-29,
663655444,2016-11-29,
568836155,2016-08-02,
568836155,2016-10-02,
568836155,2016-05-18,
568836155,2016-10-18,
568836155,2016-09-02,
568836155,2015-04-11,
568836155,2016-06-02,
568836155,2017-12-26,
568836155,2016-11-02,
568836155,2016-03-18,
568836155,2017-10-26,
568836155,2016-02-18,
568836155,2017-04-14,
568836155,2017-01-26,
568836155,2016-02-02,
568836155,2016-03-02,
568836155,2016-05-18,
568836155,2016-08-02,
1023274341,2016-03-23,
669330546,2016-03-03,
669330546,2016-04-03,
669330546,2016-02-03,
669330546,2016-02-03,
669330546,2016-01-03,
669330546,2016-05-03,
669330546,2012-07-25,1.0
669330546,2012-12-25,1.0
669330546,2013-06-07,1.0
669330546,2016-08-03,1.0
669330546,2016-02-03,1.0
669330546,2016-02-03,1.0
669330546,2016-05-03,1.0
669330546,2016-01-03,1.0
669330546,2016-07-03,1.0
669330546,2016-04-03,1.0
669330546,2016-04-03,
669330546,2016-03-03,
669330546,2020-10-08,
669330546,2016-08-03,
669330546,2020-05-08,
1155247007,2016-12-20,
1155247007,2015-10-06,
1155247007,2015-06-16,
1155247007,2015-04-18,
1155247007,2014-09-30,
1155247007,2016-09-20,
1155247007,2015-11-18,
1155247007,2016-11-20,
1155247007,2015-06-18,
1155247007,2015-02-16,
1155247007,2015-11-06,
1155247007,2014-04-30,
1155247007,2016-01-20,
1155247007,2016-06-20,
1155247007,2016-05-20,
1155247007,2016-09-20,
1155247007,2017-08-18,
1155247007,2017-08-18,
1155247007,2019-10-02,
1155247007,2019-06-02,
1155247007,2019-12-27,
1155247007,2019-11-27,
159963560,2016-03-28,1.0
159963560,2018-04-13,
530659464,2014-02-06,
530659464,2014-01-06,
530659464,2014-12-06,1.0
530659464,2016-09-22,1.0
530659464,2016-03-22,1.0
530659464,2016-11-22,1.0
530659464,2014-05-06,
530659464,2018-08-15,
530659464,2018-02-15,
530659464,2018-04-15,
530659464,2018-07-15,
530659464,2018-05-11,
530659464,2018-01-11,
530659464,2020-03-16,
530659464,2020-11-16,
530659464,2020-09-16,
950587093,2017-01-29,
950587093,2017-06-29,
950587093,2017-05-29,
950587093,2017-10-29,
950587093,2017-04-29,
950587093,2010-08-24,1.0
950587093,2011-11-26,1.0
950587093,2011-08-21,1.0
950587093,2012-01-21,1.0
950587093,2017-01-29,
950587093,2017-06-29,
286849618,2015-05-27,
286849618,2008-03-13,1.0
286849618,2008-01-19,1.0
286849618,2008-08-19,1.0
286849618,2011-08-09,1.0
286849618,2011-04-25,1.0
286849618,2015-01-27,
286849618,2019-06-09,
331904252,2016-12-23,
331904252,2016-09-23,
331904252,2016-02-23,
331904252,2016-06-23,
331904252,2016-11-23,
331904252,2016-10-23,
331904252,2016-10-23,
331904252,2010-06-17,1.0
331904252,2010-08-17,1.0
331904252,2013-07-19,1.0
331904252,2016-08-17,1.0
331904252,2016-09-17,1.0
331904252,2016-12-23,1.0
331904252,2013-05-19,1.0
331904252,2016-09-23,
331904252,2016-01-23,1.0
331904252,2017-08-15,
331904252,2017-04-15,
331904252,2017-11-15,
331904252,2010-01-17,
331904252,2016-10-23,
331904252,2013-06-19,
318990171,2015-04-21,
318990171,2015-09-21,
318990171,2015-12-21,
318990171,2015-12-21,
318990171,2015-04-21,
318990171,2015-04-21,
318990171,2015-03-21,
318990171,2015-07-21,
318990171,2010-02-25,1.0
318990171,2011-10-23,1.0
318990171,2011-08-23,1.0
318990171,2011-10-23,1.0
318990171,2011-07-23,1.0
318990171,2011-01-23,1.0
318990171,2015-06-21,
318990171,2015-10-21,1.0
318990171,2015-07-21,1.0
318990171,2010-07-25,1.0
318990171,2015-01-21,
318990171,2018-04-17,
318990171,2018-07-17,
318990171,2018-10-17,
318990171,2018-12-17,
318990171,2015-02-21,
318990171,2015-06-21,
318990171,2010-10-25,
1045208258,2016-08-08,1.0
1045208258,2016-11-08,
20689540,2016-04-14,1.0
20689540,2016-06-14,
20689540,2016-10-14,1.0
20689540,2016-05-14,
20689540,2016-01-14,
484548985,2015-06-23,
484548985,2015-01-23,
484548985,2008-10-18,1.0
484548985,2008-11-18,1.0
484548985,2012-05-20,1.0
484548985,2013-09-25,1.0
484548985,2015-02-23,1.0
484548985,2012-11-20,1.0
484548985,2015-07-23,
484548985,2012-01-20,
643300510,2007-12-20,1.0
643300510,2007-04-20,1.0
643300510,2008-04-06,1.0
643300510,2008-11-06,1.0
643300510,2009-10-17,1.0
643300510,2009-08-17,1.0
643300510,2012-08-16,1.0
643300510,2015-05-27,1.0
643300510,2015-04-27,1.0
643300510,2018-12-12,
643300510,2018-11-12,
643300510,2018-05-12,
643300510,2019-07-22,
643300510,2019-11-22,
643300510,2019-04-22,
643300510,2019-09-22,
125952985,2017-07-07,
125952985,2017-03-23,
125952985,2017-08-07,
125952985,2017-10-07,
125952985,2017-01-07,
125952985,2017-09-23,
125952985,2017-07-07,
125952985,2017-10-23,
125952985,2017-01-07,
125952985,2017-03-07,
125952985,2017-05-07,
912943609,2015-03-19,
912943609,2013-03-29,1.0
912943609,2013-09-26,1.0
912943609,2014-03-24,1.0
912943609,2014-01-17,1.0
912943609,2014-09-17,1.0
912943609,2013-07-29,1.0
912943609,2015-11-19,
912943609,2015-03-19,1.0
912943609,2015-01-19,1.0
912943609,2015-02-19,
912943609,2015-03-19,0.0
912943609,2015-12-19,0.0
912943609,2013-08-29,0.0
1181262699,2017-10-15,
1181262699,2017-01-15,
1181262699,2017-11-15,
1181262699,2017-08-15,
1181262699,2017-11-15,
1181262699,2017-10-15,
549427781,2016-08-01,
549427781,2016-07-01,
549427781,2017-11-05,
549427781,2009-06-09,1.0
549427781,2009-11-09,1.0
549427781,2012-03-03,1.0
549427781,2012-10-03,1.0
549427781,2018-09-07,
549427781,2018-06-08,
549427781,2018-09-19,
549427781,2019-09-04,
549427781,2012-09-03,
549427781,2009-01-09,
753342913,2017-04-21,
753342913,2017-03-21,
753342913,2017-05-21,
753342913,2017-02-21,
753342913,2017-10-21,
753342913,2017-10-21,
753342913,2018-07-17,
753342913,2018-05-17,
446899473,2015-10-12,
446899473,2015-01-19,
446899473,2015-07-12,
446899473,2015-11-19,
446899473,2015-02-12,
446899473,2015-06-03,
446899473,2015-02-12,
446899473,2015-11-19,1.0
446899473,2015-08-19,
446899473,2019-02-07,
446899473,2019-02-07,
446899473,2015-03-19,
1106453921,2015-08-19,
1106453921,2009-09-29,
1106453921,2009-10-23,
1106453921,2015-09-19,
1106453921,2015-02-19,
1106453921,2009-06-23,
1106453921,2019-02-27,
970812071,2015-02-11,
970812071,2015-06-11,
970812071,2017-01-28,
970812071,2017-09-28,
970812071,2018-12-27,
970812071,2017-01-28,
970812071,2018-04-27,
970812071,2019-05-27,
970812071,2018-06-27,
970812071,2018-09-27,
970812071,2018-06-27,
970812071,2018-11-27,
970812071,2019-07-27,
970812071,2019-09-01,
1106278934,2016-12-08,
1106278934,2016-08-08,
1106278934,2016-09-08,
2126661,2009-08-10,1.0
2126661,2009-01-10,1.0
2126661,2009-07-10,1.0
2126661,2014-06-02,1.0
2126661,2015-05-09,1.0
2126661,2016-04-14,1.0
2126661,2016-01-14,1.0
2126661,2016-10-14,1.0
2126661,2009-03-10,
2126661,2019-02-19,
2126661,2019-03-19,
248776390,2014-02-23,
248776390,2014-04-23,
248776390,2015-09-19,1.0
248776390,2015-12-19,1.0
248776390,2015-07-19,1.0
248776390,2017-11-12,
248776390,2017-10-12,
248776390,2018-11-12,
248776390,2018-01-12,
248776390,2018-07-12,
248776390,2018-03-12,
248776390,2017-05-12,
248776390,2018-09-12,
1087113602,2015-04-03,
1087113602,2014-06-29,
1087113602,2015-08-20,1.0
1087113602,2015-07-20,1.0
1087113602,2015-02-20,1.0
1087113602,2015-05-20,
1087113602,2014-05-29,
1087113602,2015-08-03,
1087113602,2015-07-20,
1087113602,2019-01-27,
1087113602,2015-10-20,
1087113602,2019-11-27,
1145184588,2014-03-19,
1145184588,2014-04-19,
1145184588,2014-01-19,
1145184588,2014-06-19,
1145184588,2014-09-19,
1145184588,2016-05-21,
1145184588,2016-09-21,
1145184588,2016-06-21,
1145184588,2016-10-21,
1145184588,2016-11-21,
1145184588,2016-03-21,
1145184588,2016-12-21,
1145184588,2016-09-21,
1145184588,2016-07-21,
1145184588,2016-10-21,
1145184588,2016-08-21,
1145184588,2016-08-21,
1145184588,2016-01-21,
1145184588,2016-10-21,
1145184588,2016-09-21,
1145184588,2016-09-21,
1145184588,2016-07-21,
1145184588,2016-11-21,0.0
1145184588,2014-05-19,
1145184588,2019-05-02,
1145184588,2019-04-02,
1145184588,2019-04-02,
1145184588,2019-06-02,
1145184588,2019-10-02,
1145184588,2019-04-23,
1145184588,2019-10-23,
1145184588,2016-12-21,0.0
269619435,2017-01-14,
269619435,2017-07-14,
269619435,2017-03-14,
269619435,2017-03-14,
269619435,2017-09-14,
640404632,2017-05-20,
640404632,2016-04-26,1.0
640404632,2016-05-26,
640404632,2017-02-20,
640404632,2017-01-20,
640404632,2017-10-20,
640404632,2016-08-26,
640404632,2017-05-20,
640404632,2016-10-26,1.0
640404632,2017-11-20,
640404632,2017-04-20,
640404632,2017-03-20,
640404632,2017-04-20,
640404632,2016-01-26,
640404632,2016-05-26,
640404632,2016-07-26,
640404632,2019-07-23,
640404632,2019-02-23,
335419973,2012-12-06,1.0
335419973,2012-01-06,1.0
335419973,2013-05-28,1.0
335419973,2013-03-28,1.0
335419973,2015-04-24,1.0
335419973,2016-02-10,1.0
335419973,2016-06-10,1.0
335419973,2016-12-10,
335419973,2016-07-10,1.0
335419973,2016-09-10,
335419973,2016-04-10,
335419973,2019-10-22,
732306730,2016-07-17,
732306730,2014-09-07,
732306730,2014-04-05,
732306730,2015-07-18,
732306730,2015-08-23,
732306730,2014-03-07,
732306730,2016-01-23,
732306730,2016-11-25,
732306730,2007-09-15,
732306730,2009-12-26,
732306730,2009-04-26,
732306730,2009-03-26,
732306730,2009-08-26,
732306730,2010-01-24,
732306730,2010-05-24,
732306730,2011-08-19,
732306730,2011-12-19,
732306730,2013-02-23,
732306730,2013-03-23,
732306730,2013-06-23,
732306730,2013-08-10,
732306730,2013-11-10,
732306730,2013-09-15,
732306730,2013-07-15,
732306730,2014-03-24,
732306730,2015-03-20,
732306730,2009-10-26,
732306730,2013-07-15,
732306730,2013-10-23,
732306730,2010-12-24,
732306730,2014-04-24,
693819731,2014-03-19,
693819731,2014-08-19,
693819731,2017-02-20,
693819731,2014-01-29,
693819731,2017-11-20,
693819731,2017-11-20,
693819731,2017-08-20,
693819731,2017-09-20,
693819731,2017-12-20,
693819731,2017-04-20,
693819731,2014-09-19,
693819731,2014-06-19,
693819731,2014-05-29,
693819731,2017-03-20,
693819731,2017-10-20,
693819731,2017-11-20,
111286211,2015-11-08,
111286211,2015-07-08,
284530335,2006-01-10,1.0
284530335,2006-03-10,1.0
284530335,2006-10-10,1.0
284530335,2006-06-10,1.0
284530335,2006-03-10,1.0
284530335,2007-08-30,1.0
284530335,2007-11-30,1.0
284530335,2008-05-16,1.0
284530335,2008-08-16,1.0
284530335,2010-05-08,1.0
284530335,2015-05-01,1.0
284530335,2015-08-01,1.0
284530335,2008-04-16,
1218754457,2010-11-01,1.0
1218754457,2011-08-07,1.0
1218754457,2011-08-26,1.0
1218754457,2010-09-01,1.0
1218754457,2010-05-01,
757960207,2018-05-09,
757960207,2018-11-09,
360839424,2017-03-03,
360839424,2017-01-03,
360839424,2017-08-03,
360839424,2017-02-03,
360839424,2017-07-03,
360839424,2017-06-03,
360839424,2016-01-08,1.0
360839424,2016-04-08,1.0
360839424,2017-01-03,
700577215,2015-02-28,1.0
700577215,2015-01-28,1.0
700577215,2015-12-28,1.0
700577215,2016-02-18,1.0
361669460,2014-07-17,1.0
361669460,2015-09-22,1.0
361669460,2016-08-15,1.0
361669460,2016-10-15,1.0
361669460,2016-02-15,1.0
361669460,2016-04-15,1.0
361669460,2016-02-15,
361669460,2016-11-15,1.0
361669460,2016-10-15,
361669460,2017-03-18,
960795336,2005-04-30,1.0
960795336,2007-03-25,1.0
960795336,2009-09-10,1.0
960795336,2009-04-10,1.0
960795336,2009-05-10,1.0
960795336,2009-05-13,1.0
960795336,2009-02-13,1.0
960795336,2011-05-01,1.0
960795336,2013-12-20,1.0
960795336,2016-04-24,
960795336,2016-05-24,
942703303,2017-07-20,
942703303,2017-03-20,
942703303,2017-11-20,
942703303,2017-12-20,
942703303,2014-05-22,
942703303,2017-08-20,
942703303,2017-10-20,
942703303,2014-09-22,
942703303,2014-01-22,
942703303,2017-07-20,
942703303,2014-05-22,
942703303,2017-01-20,
942703303,2017-08-20,
942703303,2017-12-20,
942703303,2017-06-20,
942703303,2017-09-20,
942703303,2014-09-22,
942703303,2018-01-22,
942703303,2018-11-22,
334427936,2016-02-13,
334427936,2016-10-26,
334427936,2015-10-04,
334427936,2017-08-23,
334427936,2016-07-13,
334427936,2017-08-23,
334427936,2016-03-26,
334427936,2017-07-23,
334427936,2017-03-23,
1036314541,2010-11-22,1.0
1036314541,2015-04-08,1.0
1036314541,2015-06-08,1.0
1036314541,2015-08-08,1.0
1036314541,2015-07-08,1.0
382991322,2015-11-17,1.0
382991322,2015-06-17,1.0
2604506,2013-03-27,
2604506,2016-01-21,
2604506,2014-07-10,
2604506,2017-08-09,
2604506,2014-06-10,
2604506,2016-04-21,
2604506,2016-09-21,
2604506,2017-02-09,
2604506,2016-04-21,
2604506,2016-06-21,
2604506,2016-03-21,
2604506,2016-07-21,
1192147298,2015-02-28,1.0
1192147298,2016-10-28,1.0
1192147298,2017-03-07,
1192147298,2018-01-30,
628540474,2017-04-03,
628540474,2016-10-21,
628540474,2017-01-03,
628540474,2015-10-12,
628540474,2016-03-21,
628540474,2016-08-21,1.0
628540474,2017-09-02,
628540474,2017-09-02,
628540474,2017-08-02,
628540474,2017-11-29,
628540474,2017-03-29,
628540474,2017-03-29,
628540474,2019-10-09,
628540474,2019-12-09,
628540474,2019-01-09,
717111218,2016-07-30,1.0
131909837,2010-02-27,1.0
131909837,2015-02-11,1.0
131909837,2015-04-11,1.0
131909837,2015-09-11,1.0
131909837,2015-10-11,1.0
131909837,2016-04-29,1.0
131909837,2016-07-29,
131909837,2016-10-29,1.0
131909837,2015-07-11,
131909837,2015-02-11,
131909837,2015-01-11,
131909837,2016-12-29,
131909837,2016-03-29,
131909837,2016-10-29,
131909837,2016-11-29,
131909837,2020-08-09,
131909837,2020-04-09,
790785896,1999-12-09,1.0
790785896,2006-09-16,1.0
790785896,2006-12-16,1.0
790785896,2006-08-16,1.0
790785896,2007-05-10,1.0
790785896,2007-12-10,1.0
790785896,2009-11-27,1.0
790785896,2009-12-27,1.0
790785896,2010-08-19,1.0
790785896,2010-03-19,1.0
790785896,2010-05-19,1.0
790785896,2010-08-19,1.0
790785896,2010-07-19,1.0
790785896,2010-03-11,1.0
790785896,2010-08-11,1.0
790785896,2010-02-11,1.0
790785896,2012-05-17,1.0
790785896,2013-06-22,1.0
790785896,2014-12-30,1.0
790785896,2014-08-30,1.0
790785896,2014-03-30,1.0
790785896,2015-08-15,1.0
790785896,2015-10-14,1.0
790785896,2015-01-14,1.0
790785896,2016-05-17,1.0
790785896,2016-10-28,1.0
790785896,2012-10-17,
790785896,2010-04-19,
790785896,2010-10-11,
790785896,2010-05-19,
790785896,2010-07-11,
790785896,2007-05-10,
790785896,2009-03-27,
792231041,2014-04-29,
792231041,2015-08-13,1.0
792231041,2019-02-26,
950012650,2018-07-05,0.0
950012650,2016-12-30,
950012650,2016-11-22,
950012650,2016-04-22,
950012650,2011-02-18,
950012650,2016-09-22,
950012650,2011-01-18,
950012650,2011-04-18,
950012650,2016-03-22,
950012650,2012-07-17,
950012650,2017-03-15,
950012650,2016-11-22,
950012650,2017-09-13,
950012650,2017-05-15,
950012650,2016-04-22,
950012650,2016-11-30,
950012650,2017-06-13,
950012650,2018-02-05,0.0
950012650,2018-01-05,0.0
950012650,2017-04-13,0.0
950012650,2017-12-13,0.0
950012650,2016-09-22,0.0
950012650,2011-06-18,0.0
950012650,2018-08-05,0.0
950012650,2018-03-05,
950012650,2019-07-06,
950012650,2018-05-05,0.0
950012650,2018-10-05,0.0
950012650,2018-05-05,0.0
950012650,2011-12-18,0.0
950012650,2016-03-22,0.0
950012650,2016-01-22,0.0
950012650,2011-03-18,0.0
950012650,2017-05-15,0.0
950012650,2017-01-13,0.0
950012650,2017-08-13,0.0
950012650,2016-09-30,0.0
950012650,2012-12-17,0.0
950012650,2011-10-18,0.0
98968282,2018-05-04,
18258442,2015-08-15,
18258442,2015-04-15,
18258442,2015-11-15,
18258442,2015-11-15,
18258442,2015-01-20,1.0
18258442,2015-11-20,
79439224,2016-06-11,
79439224,2007-09-23,
79439224,2007-10-12,
79439224,2009-07-03,
79439224,2012-11-15,
79439224,2012-12-15,
79439224,2013-12-13,
79439224,2014-12-10,
79439224,2014-12-10,
79439224,2015-08-06,
79439224,2016-12-11,
79439224,2016-09-24,
79439224,2016-12-11,
79439224,2017-07-21,
79439224,2016-02-11,
79439224,2016-04-11,
79439224,2015-04-06,
79439224,2017-12-21,
79439224,2016-08-24,
79439224,2016-02-11,
79439224,2016-03-11,
79439224,2019-12-30,
443270860,2014-06-10,
443270860,2014-10-10,
443270860,2014-09-10,
443270860,2015-08-03,
443270860,2014-07-10,
443270860,1990-02-14,1.0
443270860,1995-03-26,1.0
443270860,1995-09-26,1.0
443270860,1995-06-26,1.0
443270860,1996-11-14,1.0
443270860,1996-07-14,1.0
443270860,2000-06-22,1.0
443270860,2000-06-22,1.0
443270860,2003-01-19,1.0
443270860,2009-06-30,1.0
443270860,2009-01-31,1.0
443270860,2009-03-31,1.0
443270860,2009-03-31,1.0
443270860,2009-01-31,1.0
443270860,2009-11-30,1.0
443270860,2009-12-31,1.0
443270860,2009-05-26,1.0
443270860,2009-04-26,1.0
443270860,2010-01-18,1.0
443270860,2013-02-28,1.0
443270860,2013-05-28,1.0
443270860,2013-06-02,1.0
443270860,2014-12-14,1.0
443270860,2014-07-14,1.0
443270860,2014-01-14,1.0
443270860,2015-06-03,1.0
443270860,2015-10-31,1.0
443270860,2015-08-03,
443270860,2013-08-28,
443270860,2014-10-10,
443270860,2013-07-02,
443270860,2009-05-26,
443270860,2009-03-31,
443270860,2018-09-13,
443270860,2018-01-13,
443270860,2019-11-10,
443270860,2019-12-10,
443270860,2014-03-14,
443270860,2014-05-10,
443270860,1996-12-14,
443270860,2019-01-10,
443270860,2019-07-10,
443270860,2019-01-07,
863920699,2016-06-23,1.0
863920699,2016-05-23,1.0
863920699,2016-02-23,1.0
863920699,2016-03-23,1.0
863920699,2016-10-23,1.0
863920699,2016-08-23,
863920699,2016-12-23,1.0
863920699,2016-03-23,
863920699,2016-03-23,
214737721,2016-07-13,1.0
214737721,2016-04-13,1.0
214737721,2016-06-13,
214737721,2016-06-13,1.0
214737721,2016-03-13,
214737721,2016-05-13,
897819459,2015-11-24,
897819459,2014-11-19,
897819459,2016-02-09,
897819459,2013-07-11,1.0
897819459,2015-10-16,1.0
897819459,2016-12-09,1.0
897819459,2016-01-09,
897819459,2016-07-09,1.0
897819459,2018-10-14,
897819459,2018-08-14,
897819459,2018-05-14,
897819459,2018-01-14,
897819459,2018-10-14,
897819459,2018-08-14,
897819459,2018-09-14,
897819459,2016-03-09,
897819459,2018-07-14,
897819459,2018-10-14,
405091695,2014-04-07,1.0
405091695,2014-09-07,1.0
405091695,2014-04-07,1.0
405091695,2014-05-07,1.0
405091695,2014-02-07,
743995936,2015-02-26,
743995936,2017-08-15,
743995936,2016-04-10,
743995936,2015-06-26,
743995936,2015-01-28,1.0
743995936,2015-11-26,
743995936,2015-07-26,1.0
743995936,2015-01-26,1.0
743995936,2018-04-11,
743995936,2018-03-11,
743995936,2018-09-11,
743995936,2018-06-11,
743995936,2018-09-22,
743995936,2018-06-22,
743995936,2018-07-22,
743995936,2018-03-22,
743995936,2018-12-22,
743995936,2015-12-26,
743995936,2015-09-26,
634979975,2009-08-02,1.0
634979975,2011-12-27,1.0
634979975,2013-04-14,1.0
634979975,2013-02-10,1.0
634979975,2014-12-25,1.0
634979975,2014-04-11,1.0
634979975,2014-02-28,1.0
634979975,2016-02-29,1.0
634979975,2017-01-01,
634979975,2013-08-14,1.0
634979975,2016-06-30,
634979975,2017-03-01,
634979975,2013-05-14,
634979975,2019-11-30,
60465899,2015-05-11,
1155797450,2017-11-16,
1155797450,2017-09-16,
1155797450,2017-10-16,
1155797450,2017-02-16,
1155797450,2017-08-04,
1155797450,2017-08-16,
752235620,2014-07-30,
752235620,2017-10-14,
752235620,2017-05-14,
752235620,2014-09-30,
752235620,2017-11-14,
752235620,2017-04-14,
752235620,2017-05-24,
752235620,2017-11-14,
752235620,2017-11-14,
752235620,2017-02-14,
1207807961,2015-11-28,1.0
1207807961,2015-03-28,1.0
875627462,2007-04-25,1.0
875627462,2012-06-02,1.0
875627462,2012-12-02,1.0
875627462,2012-01-02,
37509098,2014-03-25,
37509098,2014-05-25,
37509098,2014-04-25,
37509098,2014-04-25,
37509098,2013-06-11,1.0
37509098,2013-10-11,1.0
37509098,2013-04-23,1.0
37509098,2015-02-02,1.0
37509098,2015-10-02,1.0
37509098,2017-02-15,
37509098,2017-11-15,
37509098,2019-01-22,
37509098,2014-09-25,
37509098,2017-03-15,
37509098,2019-03-22,
537914496,2014-03-13,
537914496,2015-07-24,
537914496,2016-07-21,
537914496,2016-10-28,
537914496,2016-03-06,
