entid,ANCHEYEAR,INV,TRANSAMPR,TRANSAMAFT,ALTDATE
863313256,2014,981,0.648400671,37.81921839,2014/7/12
360000965,2016,1743,1.070981376,7.627596412,2016/4/19
360000965,2016,824,-1.596519794,6.767098613,2016/1/19
360000965,2016,949,-1.024533431,19.17585912,2016/12/19
360000965,2016,861,0.101355719,1.914263485,2016/12/19
360000965,2016,1550,84.71629218,61.94889278,2016/4/19
862395408,2017,1168,27.21748822,0.451767501,2017/2/9
862395408,2017,2009,46.99984721,0.51109501,2017/2/9
228991794,2014,1771,-0.764008078,100.5062495,2014/12/24
228991794,2013,1771,88.75577182,98.15339731,2014/11/3
228991794,2013,1771,1.108593962,90.1555015,2014/11/19
1033638999,2015,2056,73.68084378,79.13370079,2015/12/4
1033638999,2015,2730,2.955418538,0.063867252,2015/2/4
138349938,2015,1547,20.74449336,31.01279218,2015/3/30
1049642135,2017,124,-1.035337441,101.978714,2017/7/29
585083968,2015,1660,53.76902411,0.573371771,2015/11/18
816188811,2014,1030,-0.766249568,99.50744993,2014/11/23
364342086,2018,3,-0.245656276,99.291367,2018/2/13
347256134,2016,130,36.27381329,35.04887485,2016/3/29
334434815,2018,2669,1.612878348,30.18272992,2018/7/28
334434815,2018,365,21.9759272,72.99656275,2018/1/28
923383124,2015,70,-0.306251536,98.99860767,2015/9/30
923383124,2016,69,1.201210667,100.2425261,2016/8/4
1100922622,2016,383,89.15086086,0.128868003,2016/7/26
1100922622,2016,1004,10.19116585,-0.656714848,2016/11/26
956693028,2017,1924,0.586602659,32.09203846,2017/3/27
956693028,2017,1919,33.49046285,67.41526769,2017/6/27
182848520,2015,2399,8.832298773,13.68221412,2015/4/6
790599241,2016,941,45.53396464,65.40601733,2016/4/11
790599241,2016,2284,0.327974341,33.36036356,2016/4/11
209465016,2017,1470,50.35454755,2.518658691,2017/1/21
209465016,2017,1571,-0.280177929,51.09273044,2017/7/21
704032957,2017,1748,-2.112503461,57.98756415,2017/8/24
704032957,2017,1853,0.294204535,39.33754949,2017/12/24
704032957,2017,1718,59.73956231,0.148665052,2017/12/24
704032957,2017,1711,40.51895424,-1.489767177,2017/11/24
957389987,2014,2685,50.15593569,99.21553147,2014/9/25
859777466,2016,1776,31.94373791,0.833216941,2016/3/16
859777466,2016,1701,32.49030154,-1.713836879,2016/11/16
38283704,2016,1078,-0.134912605,101.3212158,2016/1/19
1055454038,2018,1663,54.92317925,70.84523013,2018/3/9
1055454038,2018,193,21.2872317,0.451426368,2018/4/9
721771975,2017,2028,11.45409577,-1.254637739,2017/12/1
721771975,2017,1229,9.620275405,0.640487361,2017/9/1
184623809,2017,2601,59.67981585,74.99753291,2017/1/2
184623809,2017,92,25.39559012,28.17715517,2013/2/11
886561575,2014,2520,0.220987672,49.72135136,2014/11/24
1218417231,2015,419,-0.664204154,49.87428445,2015/8/24
794800752,2018,2492,22.68953989,30.77378045,2019/12/21
794800752,2018,2556,81.22599072,70.72105313,2019/2/21
1026556357,2015,106,0.032249273,100.7856799,2015/8/1
1026556357,2015,54,41.36325671,0.30509588,2015/7/1
1026556357,2015,1080,60.58690208,1.744803363,2015/3/1
926131606,2014,896,0.461822855,1.763736252,2014/5/3
926131606,2014,2123,48.65254815,1.029611803,2014/5/3
926131606,2014,1740,49.84970922,98.41948585,2014/6/3
305139456,2016,1548,62.75299306,62.4130597,2016/9/30
305139456,2018,1548,61.8681772,100.5474555,2017/2/19
305139456,2018,1673,37.07180234,-0.606297775,2017/9/19
217914890,2015,86,1.649163613,3.484584529,2015/8/9
217914890,2015,111,14.37080815,0.486732333,2015/10/9
217914890,2015,87,85.41498301,93.67952073,2015/3/9
1032518676,2018,1169,64.81668548,51.03467785,2018/11/27
1032518676,2018,1195,33.44328864,50.98465735,2018/11/27
24737125,2014,454,0.194503628,49.49468668,2015/10/3
24737125,2014,2471,0.075148984,49.14514015,2015/8/3
696357343,2017,2315,0.049721253,49.61897079,2017/7/3
696357343,2017,1690,52.21274022,0.597850628,2017/10/3
696357343,2017,1076,48.70467074,-1.088805515,2017/2/3
696357343,2017,656,-1.167180898,50.0943159,2017/12/3
269536625,2014,1668,30.34706697,0.390914942,2014/9/1
269536625,2014,783,68.64453924,100.7056204,2014/7/1
269536625,2016,1378,1.131338149,9.611341411,2016/3/2
269536625,2016,897,-0.039006384,10.40933155,2016/10/30
269536625,2018,1378,2.079623751,-2.013046073,2018/7/10
269536625,2018,783,38.47412393,44.91189148,2018/4/10
948104384,2016,1871,-0.231646424,51.42434733,2016/12/5
948104384,2016,1015,50.09976128,0.344928117,2016/8/13
948104384,2016,1269,2.045533633,49.36688791,2016/12/3
948104384,2016,1676,50.91701358,-1.72644372,2016/2/3
584464873,2017,1004,29.87608951,27.37478635,2017/3/8
507836275,2018,1162,1.031608172,0.004241966,2018/11/25
507836275,2018,2672,99.27232394,79.96530408,2018/4/25
507836275,2018,369,1.264236578,8.093244696,2018/1/25
507836275,2018,770,-0.063100023,10.01735698,2018/3/25
981042316,2015,913,0.840829603,50.90089428,2015/4/2
1213253226,2015,472,98.64452272,-0.008506417,2015/5/31
1213253226,2015,639,-1.394242122,98.94028729,2015/5/31
806793229,2018,2095,30.03176641,51.61115763,2018/10/9
367571024,2015,2128,21.58757969,11.03026821,2015/3/26
367571024,2014,2128,20.75130252,20.92980454,
367571024,2015,984,-1.185912108,57.43294634,2015/5/26
367571024,2015,50,14.79770345,4.571248655,2015/4/26
367571024,2015,2038,13.5137633,7.532513508,2015/7/26
367571024,2015,1025,15.91392169,8.14822653,2015/5/26
367571024,2015,1261,19.91245561,10.8930617,2015/4/26
143928130,2015,377,90.62609631,26.32632645,2015/11/24
143928130,2015,862,0.038163352,1.770648081,2015/6/24
143928130,2015,2461,-0.613525413,12.59182422,2015/8/24
143928130,2015,1869,-1.059670002,51.35105357,2015/9/24
143928130,2015,845,11.0126124,3.140299414,2015/5/24
143928130,2017,2461,11.82944752,20.41522962,2017/12/26
143928130,2017,1869,52.30082649,69.52332904,2017/6/26
143928130,2017,862,4.133002078,0.002845193,2017/10/26
143928130,2017,377,27.19600047,8.57402201,2017/12/26
143928130,2017,845,2.662414673,0.790045695,2017/9/26
520381795,2014,2105,99.03771591,1.526177236,2014/2/12
520381795,2014,2325,-1.525233737,100.4205315,2014/1/12
520381795,2014,2470,-0.014247854,98.79875783,2014/11/21
179960664,2014,2166,20.10990384,15.06488688,2015/2/15
179960664,2014,308,30.42957137,50.12838846,2015/3/15
179960664,2014,758,6.645162399,1.828474291,2015/3/15
179960664,2014,2338,19.97885261,16.06145484,2015/7/15
179960664,2014,843,21.92880227,15.91284763,2015/3/15
628764983,2014,1564,0.749073626,23.71024524,2014/2/27
628764983,2014,620,33.81185703,10.74544676,2014/1/27
628764983,2014,199,33.13815958,1.131373217,2014/5/27
628764983,2014,989,0.177459541,31.24721664,2014/10/27
327419767,2017,2160,50.98544974,-1.609049286,2017/3/29
296201860,2015,1478,1.109606352,3.872843482,2015/4/12
296201860,2015,1498,0.241316405,94.6561643,2015/2/12
191550721,2015,974,39.66353527,54.26116877,2015/1/25
191550721,2015,2172,14.37870393,0.162775216,2015/12/25
191550721,2018,2578,65.53031593,54.25303531,2018/1/5
191550721,2018,368,0.606911091,17.98426653,2018/2/5
191550721,2018,974,28.61285421,23.77714861,2018/2/5
191550721,2018,2029,4.389590395,4.558218704,2018/11/5
175718887,2016,1474,91.40491805,97.52548119,2016/11/17
873339738,2015,551,79.00142941,69.89933382,2015/11/11
873339738,2015,1897,18.66655805,0.40764336,2015/10/11
873339738,2015,2436,-0.476668444,32.35387589,2015/1/11
76657280,2014,1793,97.88396582,99.46985465,2016/3/19
905655289,2017,678,6.693983435,-0.191720403,2017/9/30
905655289,2017,644,2.414213992,98.91379601,2017/9/30
905655289,2017,2162,97.12279239,-0.084219451,2017/9/30
905655289,2016,446,3.685042837,0.566207643,2016/5/13
905655289,2016,1171,-0.428376839,-1.236117986,2016/12/13
905655289,2016,2570,-1.54632655,-0.300129467,2016/3/13
905655289,2016,1207,-0.121420195,-1.886459851,2016/12/13
1174416088,2015,1549,0.599504198,69.74271585,2015/9/18
1174416088,2015,977,69.71931101,30.19796498,2015/8/18
1174416088,2015,1003,31.17075599,-1.958875196,2015/11/18
1174416088,2017,977,30.17409908,11.3753289,2017/4/17
1174416088,2017,1549,69.86014522,71.58194416,2017/12/17
923404124,2016,2520,59.96321723,69.34360192,2016/9/9
1060012788,2014,164,8.386977446,19.61561101,2014/3/17
961330574,2017,2468,-2.287624804,19.53629556,2017/6/20
1054494277,2014,420,28.28003917,-0.048307897,2014/3/19
1054494277,2014,853,70.22637787,90.3694499,2014/3/19
839756865,2013,1750,32.69493576,61.29337614,2013/2/20
839756865,2013,969,33.53709744,5.334081595,2013/4/20
839756865,2014,1762,-2.216475334,39.33827792,2014/5/25
839756865,2014,1750,33.85662026,61.38642516,2013/3/20
839756865,2014,969,33.1010543,5.491512283,2013/10/20
839756865,2014,518,32.78554204,-1.132775972,2014/3/25
839756865,2014,969,5.723703006,0.971507509,2014/10/25
1027388863,2016,489,49.3476178,-0.798795211,2016/4/30
1027388863,2016,1794,51.6558337,100.9353605,2016/6/30
876291702,2015,1082,22.53917502,-0.422989446,2015/9/30
876291702,2016,6,1.175370128,10.45006878,2016/3/16
876291702,2016,7,-0.614043347,0.918807326,2016/12/16
876291702,2016,36,10.52100063,11.8178138,2016/6/16
876291702,2016,1513,16.21919202,19.74002518,2016/1/16
876291702,2016,1425,15.54433951,20.36843388,2016/3/16
876291702,2016,1428,24.75124311,0.747679599,2016/2/16
362968101,2014,304,0.737009943,48.37883854,2014/12/17
362968101,2014,1839,60.51357967,-0.235884573,2014/11/17
362968101,2014,1556,36.4380845,49.9320672,2014/11/17
362968101,2015,1839,1.091900865,50.0737631,2015/2/1
11017659,2016,423,28.45508299,1.210574157,2016/10/29
11017659,2016,2174,19.97537091,-1.588434717,2016/9/29
11017659,2016,480,49.81382058,10.35605447,2016/1/29
634852027,2016,1528,0.019159402,30.64218862,2016/9/30
634852027,2016,171,-0.083700695,19.04715596,2016/10/30
634852027,2016,170,79.42911379,51.2531006,2016/4/30
869579371,2016,646,-0.013614197,11.69692888,2016/9/10
869579371,2016,463,10.89118267,89.41846292,2016/4/10
869579371,2017,646,9.332339039,-2.454668776,2017/2/3
869579371,2017,2197,0.793986419,11.56652423,2017/1/3
490650818,2016,2723,78.18800164,100.2778169,2016/8/29
70915199,2018,2155,49.38908671,30.10937756,2018/7/16
70915199,2018,2531,1.531685503,30.04619595,2018/12/16
70915199,2018,2168,47.99704586,39.88306468,2018/9/16
550415772,2015,2396,19.28236506,-0.881325534,2015/7/20
240026815,2017,2515,0.630032441,17.34484374,2017/6/17
960275598,2015,978,1.085461294,97.98104878,2015/3/20
977648552,2018,2239,0.109114924,0.715481871,2018/8/25
977648552,2018,1503,1.889493845,-1.359579061,2018/4/25
977648552,2018,1503,-1.276017468,1.413395064,2018/3/18
977648552,2018,389,87.22710926,100.1379419,2018/11/18
977648552,2018,1501,11.8554303,1.042553706,2018/1/18
73630562,2014,878,33.0837732,-0.232315971,2015/5/30
73630562,2014,1066,33.57291863,50.03351085,2014/10/30
73630562,2014,1409,34.45458113,51.03149666,2015/11/30
746559262,2015,2088,1.04235087,100.1331535,2014/8/24
457182599,2018,2488,13.74344708,-0.013122383,2018/8/25
457182599,2018,1068,0.964285623,13.11257982,2018/6/25
968012687,2015,566,50.18339131,1.351321575,2015/10/2
968012687,2015,565,1.043171054,49.78197081,2015/9/2
21555543,2016,1153,20.36226793,20.3255799,2014/11/1
21555543,2016,2327,28.70653644,28.45983398,2014/3/1
258420566,2018,412,-0.107939996,99.15085012,2018/3/23
258420566,2018,1788,0.844986322,0.663572982,2018/9/23
871128341,2014,2205,1.797105919,11.26862957,2014/11/24
871128341,2014,485,2.127792227,90.41585257,2014/9/24
596208138,2017,1031,0.436768251,4.967036759,2017/3/27
596208138,2017,1908,40.66785129,96.61470907,2017/5/27
40743458,2017,2406,99.61757842,1.787345417,2017/12/10
40743458,2017,2185,-1.427778539,101.8408895,2017/9/10
707443225,2017,1011,2.103281151,14.67900832,2017/4/25
707443225,2017,990,1.421721392,4.290595687,2017/8/25
707443225,2017,2015,18.29520756,-0.256688749,2017/10/25
36533130,2017,2157,0.484008409,14.61443764,2017/1/19
45220215,2017,1929,-0.730615244,50.08335445,2017/5/12
45220215,2017,998,-0.378721465,50.2510843,2017/1/12
972357030,2016,1778,61.4292624,9.829684113,2016/12/25
972357030,2016,88,39.6597592,91.68780621,2016/6/25
657983079,2015,1964,1.791051969,51.04920351,2015/4/27
657983079,2015,2747,0.137460976,49.04309819,2015/9/27
322602187,2018,1149,59.48265009,62.11461677,2018/1/19
569610500,2018,1177,1.050474911,30.68794432,2018/3/13
313889057,2015,1103,69.13828773,80.27114777,2015/1/17
289662948,2018,1612,8.910839595,0.257844356,2018/9/9
289662948,2018,1606,-0.206728217,10.78495299,2018/4/9
62236164,2015,606,22.92196908,-1.684086291,2014/6/1
62236164,2015,502,61.44432552,10.26612405,2014/10/1
62236164,2015,502,60.11672429,38.69389561,2014/3/1
62236164,2014,502,60.6725535,37.43446638,2014/12/1
62236164,2014,502,58.78291419,8.497243066,2014/7/1
62236164,2014,606,19.11837769,0.469441357,2014/4/1
62236164,2016,602,28.47939287,70.29827942,2016/4/11
62236164,2016,606,-0.263659839,30.12560325,2016/5/11
378001783,2016,1033,29.48876974,-0.601634167,2016/12/11
378001783,2016,1034,1.232115427,29.08204664,2016/1/11
1060468172,2015,2078,32.22597721,-0.732323294,2015/6/11
1060468172,2015,1954,70.8400463,100.7515612,2015/10/11
496699848,2013,2020,98.89431714,89.34473806,2013/10/31
496699848,2014,2020,98.67318538,90.12853872,2013/12/31
595109641,2014,979,96.20217554,-1.626223717,2014/8/25
595109641,2014,1534,4.525307304,-0.405428906,2014/8/25
647184748,2016,622,-1.133223576,48.68745008,2016/4/6
647184748,2016,2438,1.062291219,50.14014352,2016/3/6
56433658,2015,2735,70.29329386,80.23901308,2015/7/22
86119700,2017,821,0.930089814,98.98102499,2017/8/24
86119700,2017,2292,0.841279985,1.525484505,2017/6/24
336869784,2016,2187,88.53888241,99.95420576,2016/10/7
293123071,2015,2598,0.750980415,101.5499233,2015/7/11
293123071,2015,1424,99.41796554,-0.286255054,2015/6/11
535903321,2017,2548,49.71176317,38.56451539,2017/1/30
535903321,2017,2523,0.249476355,38.81878826,2017/10/30
535903321,2017,322,-0.844306097,18.3560134,2017/7/30
535903321,2018,2523,40.41909083,2.497628227,2018/11/2
535903321,2018,1795,0.09094478,39.65137098,2018/5/2
1023203834,2014,2733,81.18763961,80.71731945,2014/9/26
1023203834,2014,726,7.303140177,9.148041759,2006/5/22
1023203834,2015,2733,82.70278042,-0.197007348,2015/10/2
1023203834,2015,11,0.167627108,83.14341778,2015/8/2
1023203834,2014,995,11.66385467,0.621566732,2014/7/26
1023203834,2014,1502,1.190997709,10.71400448,2014/7/26
1023203834,2014,2022,2.5895824,-1.290792128,2014/7/26
1023203834,2018,12,1.608124563,83.32867327,2018/12/21
153277464,2017,2046,0.404586104,75.32261239,2017/9/14
153277464,2017,2051,-2.169906974,4.921987937,2017/6/14
153277464,2017,1856,0.128196561,19.67045348,2017/9/14
153277464,2018,2051,5.07164087,-1.116112756,2018/9/14
153277464,2018,2001,-1.024857161,10.74945734,2018/4/14
153277464,2018,1856,21.79201162,18.2599007,2018/7/14
153277464,2018,2046,77.38373408,73.89258789,2018/1/14
131512759,2016,1911,-0.843705729,100.0525735,2016/9/13
166434104,2015,409,-0.295949735,8.837505727,2015/6/14
166434104,2015,424,0.911067659,3.676932034,2015/9/14
166434104,2015,406,31.17504164,26.94884599,2015/1/14
166434104,2015,428,0.161803792,2.054505452,2015/9/14
166434104,2015,1074,28.54716575,23.91134811,2015/8/14
166434104,2015,422,40.94950743,32.39937712,2015/5/14
871756889,2014,996,11.60109911,-0.429342371,2014/6/22
871756889,2014,684,23.62133055,0.978745153,2014/12/22
871756889,2014,1609,40.94087559,101.5404618,2014/7/22
871756889,2014,2711,26.17410631,-0.615648929,2014/7/22
871756889,2013,996,12.52199082,-2.505288531,2014/5/22
871756889,2013,1609,40.41257628,100.3370429,2014/5/22
871756889,2013,2711,26.06141004,-0.899734868,2014/2/22
871756889,2013,684,24.97792313,-0.602946368,2014/9/22
768227499,2018,1707,59.55273951,59.22225907,2018/9/7
755895593,2014,2164,52.41595271,30.25913815,2014/10/20
755895593,2014,2173,-0.559359885,20.84500946,2014/9/20
90746991,2015,1197,69.07736187,79.36271636,2015/5/17
90746991,2015,1317,30.66962883,20.40647629,2015/5/17
878000250,2014,854,10.02485781,52.00151573,2014/3/21
878000250,2014,654,78.96659977,-0.614736231,2014/7/21
878000250,2015,854,50.47180084,2.004043555,2016/1/15
878000250,2014,826,11.29001497,50.20482061,2014/3/21
878000250,2016,854,51.60198509,1.021083188,2016/6/14
878000250,2016,1155,0.599084333,51.81449846,2016/9/14
878000250,2018,654,2.075833501,80.30273102,2018/7/19
1179151542,2016,2608,1.582586115,10.76881774,2016/4/18
1179151542,2016,2059,20.71125218,91.3281725,2016/1/18
1179151542,2016,531,79.11157566,-0.143491562,2016/9/18
249854445,2014,1370,96.82711781,7.651224725,2014/5/28
249854445,2014,1369,0.514949187,90.13694966,2014/11/28
936290612,2017,19,52.73178378,33.63333241,2017/12/9
936290612,2017,1661,49.76534961,34.72198423,2017/8/9
936290612,2017,907,0.312186765,33.41898256,2017/2/9
1195505375,2013,669,-1.258503744,99.82642074,2013/5/25
196117251,2018,1876,-0.933254156,98.24469607,2018/12/20
196117251,2018,1321,101.732256,2.287066911,2018/3/20
1162466728,2013,1858,39.21737705,91.55800427,2013/7/7
1162466728,2013,1834,-0.189700029,9.880703683,2013/8/7
1162466728,2013,2016,61.91667121,-0.073268678,2013/12/7
898308307,2015,764,17.46229564,36.38834763,2015/4/26
561963865,2018,1921,0.301214668,100.1298677,2018/9/12
561963865,2018,2614,50.97338708,-0.082728877,2018/4/12
561963865,2018,2652,48.39660129,1.713119976,2018/11/12
1052803993,2016,1120,51.56321336,-0.730000456,2016/6/12
1175455580,2015,848,29.44441091,1.237358516,2015/1/22
1175455580,2015,2024,0.843707305,29.35329866,2015/10/22
496110275,2016,2584,1.389551171,30.01361939,2008/2/9
1044753544,2016,601,94.65138175,64.56458809,2016/9/22
1044753544,2016,690,5.533741831,36.15969334,2016/1/22
1107756452,2018,411,0.335210133,99.8635871,2018/5/30
1195913954,2015,2014,49.61553057,80.21553678,2015/11/1
1195913954,2015,712,50.70344481,19.00633804,2015/8/1
1019632003,2015,2096,29.47193054,33.65647362,2015/10/18
1019632003,2015,948,4.748949208,0.959757074,2015/2/18
1019632003,2014,670,59.59179687,49.86923046,2014/12/31
1019632003,2014,2371,-0.162453609,1.951030088,2014/10/31
1019632003,2014,2158,-0.158333616,3.004268852,2014/11/30
1019632003,2014,2101,-1.604821532,3.297770881,2014/12/31
1019632003,2014,932,1.46341613,0.825564599,2014/5/31
1019632003,2014,2096,30.37495775,30.88448068,2014/8/31
1019632003,2013,670,60.6059264,60.34244913,2013/2/1
1019632003,2013,2096,40.78860538,30.26047747,2013/8/1
1019632003,2013,948,-0.173071591,2.143861842,2013/5/1
1019632003,2013,1553,-0.672611155,3.43149966,2013/8/1
1019632003,2013,1604,-1.127255806,1.594712457,2013/3/1
1019632003,2013,1383,-1.479074424,2.029569249,2013/10/1
555323921,2016,769,0.266642781,99.53102995,2015/1/9
555323921,2017,768,0.353333333,99.36704312,2017/4/24
555323921,2017,769,99.93441337,0.881568565,2017/1/24
555323921,2018,769,98.44291078,-0.410674081,2017/9/24
555323921,2018,768,0.366604888,100.9104168,2017/7/24
634459191,2017,1665,29.09223371,79.90104535,2017/4/15
634459191,2017,2561,-1.381937306,21.58500989,2017/11/15
282222515,2018,2,1.010295409,2.812066416,2019/12/4
59881914,2018,2182,1.200051866,7.23008588,2018/3/10
59881914,2018,1886,3.511952491,94.98081971,2018/3/10
774916134,2016,1545,1.414644713,1.297431098,2016/11/29
774916134,2017,1545,59.3743273,69.18278387,2018/5/11
1202175108,2017,2092,44.79414859,0.998016033,2017/10/4
1202175108,2017,657,44.74452026,0.082066187,2017/4/4
1133276695,2016,1559,2.255835973,-1.136365793,2016/10/1
1133276695,2016,1561,-0.690701687,2.954978368,2016/2/1
1013720303,2017,2454,40.11501116,0.296646719,2017/7/25
1013720303,2017,1059,-0.158453876,99.0585636,2017/3/25
1013720303,2017,2758,62.2032684,0.011267327,2017/11/25
1013720303,2016,1009,34.01692116,-0.324437201,2016/4/18
1013720303,2016,2758,31.118826,60.01711663,2016/4/18
1013720303,2016,2454,18.75036886,37.80250816,2016/3/18
1013720303,2016,1954,15.14213802,-0.599884482,2016/10/18
