entid,ANCHEYEAR,ANCHEDATE,EMPNUM,WOMEMPNUM,BUSST
266454311,2016,2017/4/16,4,6,22
816980647,2016,2017/3/3,0,,29
520587925,2017,2018/3/30,3,8,22
1073699023,2017,2018/5/10,2,10,22
653553990,2017,2018/11/1,14,12,22
653553990,2016,2017/3/26,9,6,22
1085422569,2013,2014/8/22,6,,22
1085422569,2017,2018/2/25,3,8,22
811099766,2017,2018/10/24,6,6,22
1119151065,2017,2018/10/3,3,9,22
514365556,2017,2018/8/31,8,4,22
645492542,2017,2018/11/16,10,10,22
636213230,2016,2017/1/19,4,7,22
286228958,2017,2018/9/8,7,11,22
416561467,2017,2018/3/31,5,2,22
953286963,2017,2018/3/18,7,5,22
1051688987,2017,2018/1/30,6,6,24
707839573,2017,2018/6/20,11,1,22
1030859984,2016,2017/12/4,2,4,22
173010265,2017,2018/10/31,7,7,22
605938059,2017,2018/6/11,17,,29
945726753,2017,2018/3/10,28,,29
1007076774,2014,,,,22
999531978,2015,,,,29
973443878,2014,,,,22
451923911,2016,,,,29
737651562,2016,2017/3/25,21,4,22
481911296,2016,,,,22
295828313,2016,,,,22
822140608,2016,,,,22
580851840,2016,,,,22
553061350,2015,,,,29
1099286925,2016,,,,29
936649426,2016,,,,22
282175715,2016,,,,29
452889215,2012,,0,,22
459188851,2016,,,,29
244208972,2016,,,,22
390363371,2015,,,,22
1031197118,2014,,,,29
1016374940,2015,,,,22
259347437,2016,2017/12/18,5,1,22
548859650,2015,2016/11/15,4,,22
1055601621,2016,,,,22
702507177,2017,,,,22
926723528,2014,2015/1/24,8,,22
446701074,2017,2018/10/27,3,,22
27029582,2015,,,,24
995762565,2016,,,,22
757315584,2015,,,,22
889770681,2016,,,,22
1059895506,2017,,,,29
430381261,2016,2017/7/4,2,9,22
34552549,2016,2017/3/11,6,4,22
959982192,2015,2016/8/19,,,29
641147059,2017,,,,22
842352787,2016,,4,,22
580117107,2017,2018/5/11,1,7,22
1020938757,2017,,,,22
347752212,2014,,10,,29
831206428,2017,,,,24
1003693848,2017,,,,29
1156310581,2017,,11,,22
532395424,2016,,8,,22
679583062,2017,2018/9/10,5,11,22
1116204035,2017,,,,22
856862484,2008,,8,,22
856862484,2012,,2,,22
1041350711,2015,2016/6/20,5,,22
210356273,2017,2018/1/6,3,5,22
503429459,2017,,,,22
1131429602,2016,2017/2/7,24,16,22
376847313,2016,2017/6/20,9,9,22
851721267,2017,,,,22
1005461308,2016,2017/5/13,42,6,22
356422239,2017,,11,,29
763529552,2017,,6,,29
1020191564,2016,,,,22
358776534,2017,2018/6/28,11,,22
452889215,2010,,3,,22
531283779,2017,,,,22
1113403058,2017,2018/1/9,3,2,22
387839208,2016,2017/8/9,23,,22
1214870581,2016,,,,23
114150522,2017,2018/9/13,10,4,22
87142941,2017,2018/10/28,4,8,22
375395540,2016,2017/12/21,6,9,22
794995615,2017,2018/12/23,7,5,22
1210136040,2017,2018/9/20,5,,22
236424727,2017,2018/3/8,9,7,22
899143640,2017,2018/12/30,11,10,22
423418926,2017,2018/7/24,4,7,22
950313029,2012,,8,,22
564221224,2017,2018/1/1,10,1,22
6217199,2017,2018/1/13,11,6,22
783946264,2017,2018/5/7,5,2,22
80296645,2017,2018/1/11,,,29
757976991,2018,,,,2
804563046,2015,2016/9/24,,,2
471810635,2014,2015/5/29,10,,2
1117724341,2015,,2,,2
634743572,2015,2016/7/26,,,3
464435127,2014,2015/11/25,,,3
87142941,2014,2015/12/11,7,,22
967321042,2013,2015/7/20,,,2
1067025373,2014,2015/8/1,,,2
312906668,2013,2015/12/24,9,,22
590538877,2013,2015/6/23,,,2
37348978,2013,2014/2/10,14,,2
974078661,2013,2015/3/20,,,2
833733759,2013,2015/8/16,50,,9
211495478,2015,2016/2/5,,,2
137585285,2014,2015/7/9,,,2
778805330,2013,2015/3/26,,,2
838492028,2013,2014/3/15,15,,2
935913967,2014,2015/4/9,2,,2
481018530,2013,2014/5/16,,,2
735298812,2015,2016/2/8,,,2
1218528505,2013,2015/10/16,,,2
843177310,2015,2016/9/30,5,,2
983617175,2015,2016/8/30,3,,22
544867951,2014,2015/11/25,,,2
894251596,2014,2015/9/24,,,2
476101330,2014,2015/5/7,,,2
373656494,2013,2015/5/5,,,2
242867426,2014,2015/2/2,10,,2
13748801,2014,2015/8/28,,,2
974078661,2014,2015/8/20,,,2
975529059,2015,2016/7/27,,,2
614998237,2014,2015/1/4,,,2
320645473,2015,2016/6/3,4,,22
1087196391,2013,2015/10/18,,,2
365884653,2014,2015/6/30,,,2
1117724341,2013,,5,,2
461201889,2014,2015/3/27,,,3
585083968,2015,2016/2/24,10,,6
330104774,2013,2014/4/25,,,2
511414628,2015,2016/12/23,,,2
1185306719,2013,2015/1/15,,,2
759860954,2014,2015/8/29,,,2
157336868,2015,2016/9/20,10,,22
501989563,2014,2015/3/10,,,2
1072742747,2013,2014/5/19,,,2
975529059,2014,2015/10/27,6,,2
660742774,2014,2015/6/1,4,,22
395097516,2015,2016/5/12,,,2
807758604,2014,2015/10/28,,,2
774306729,2014,2015/3/30,,,2
884380536,2015,2016/4/14,7,,2
1065211704,2015,2016/1/1,,,2
614998237,2015,2016/10/6,,,2
33593255,2015,2016/8/13,,,2
831925143,2015,2016/2/7,,,2
155257697,2013,2015/3/31,,,2
72774888,2015,2016/12/19,,,2
302035768,2013,2014/12/21,11,,2
904741369,2015,2016/1/12,72,,3
461201889,2015,2016/5/15,,,3
967321042,2015,2016/5/24,,,2
281885843,2014,2015/11/10,,,2
1113694895,2013,2014/3/27,16,,2
791156926,2015,2016/5/23,5,,7
542068686,2015,2016/5/1,,,2
492864253,2014,2015/8/26,,,2
982499684,2014,2015/1/26,,,2
614998237,2013,2015/6/4,,,2
222422858,2015,2016/8/17,,,2
535682084,2014,2015/12/3,,,2
665002714,2015,2016/5/25,,,2
962586339,2015,2016/8/31,,,2
111409754,2015,2016/4/29,13,,2
252100139,2015,2016/6/13,,,2
588232051,2014,2015/12/21,,,2
1030859984,2015,2016/10/13,,,2
477260713,2015,2016/4/18,,,2
548635895,2015,2016/12/23,12,,2
1055695078,2013,2015/1/4,,,3
710704818,2015,2016/12/30,11,,2
694417484,2015,2016/8/21,,,2
92710601,2015,2016/12/26,,,2
804599342,2014,2015/1/30,,,2
225822567,2013,2015/11/18,,,2
12776161,2014,2015/4/29,,,2
545121322,2014,2015/1/15,,,2
432000619,2015,2016/9/28,,,2
245225989,2015,2016/3/18,,,2
1055944107,2015,2016/8/16,,,2
42325456,2015,2016/7/11,,,2
297863818,2015,2016/3/24,9,,22
698919296,2014,2015/12/20,,,2
485876601,2013,2014/7/12,9,,2
1148422298,2014,2015/5/31,,,2
719075095,2015,2016/12/25,,,2
855724058,2015,2016/3/30,,,2
618822693,2014,2015/3/21,,,7
284729855,2014,2015/8/3,,,2
842352787,2014,2015/7/29,,,2
900470535,2014,2015/2/24,,,2
485876601,2014,2015/3/20,12,,2
657374049,2013,2015/11/24,,,2
223774194,2013,2015/7/21,,,2
477260713,2014,2015/3/22,,,2
54227182,2013,2014/4/26,,,2
1174463949,2014,2015/12/15,,,2
438839011,2015,2016/3/18,,,2
680164044,2014,2015/1/28,10,,2
275202652,2013,2014/7/5,,,2
1001685981,2013,2014/5/27,,,2
825800889,2013,2014/2/14,14,,2
108998765,2013,2014/10/1,,,2
1003693848,2013,2014/6/29,,,2
584479406,2013,2015/1/1,,,7
538525337,2013,2015/3/9,18,,2
122388721,2015,2016/2/29,21,,22
706266564,2013,2015/12/8,,,2
244208972,2014,2015/6/11,,,2
179446761,2014,2015/11/23,,,2
951687,2014,2015/7/17,9,,2
160936990,2015,2016/1/16,,,2
680164044,2013,2014/10/13,5,,2
1083108362,2013,2014/6/30,,,2
115557824,2015,2016/5/4,,,2
450364618,2015,2016/10/4,,,2
921691750,2014,2015/9/17,,,2
947891681,2014,2015/4/28,,,2
284014779,2013,2014/8/24,,,2
206279270,2014,2015/8/25,,,2
505067898,2013,2015/5/24,,,2
1066953874,2013,2015/4/13,,,2
66999843,2013,2015/12/8,,,3
945572324,2015,2016/6/20,7,,2
1194794368,2014,2015/2/28,16,,2
334193642,2015,2016/9/23,,,3
387762115,2014,2015/4/23,12,,2
499528704,2013,2015/10/20,,,2
945379591,2015,2016/2/14,4,,2
427055421,2015,2016/11/29,5,,22
1219160439,2013,2014/8/18,,,2
869977854,2015,2016/11/20,,,2
977648552,2015,2016/4/24,,,2
396627000,2015,2016/3/16,,,2
571976219,2014,2015/7/20,,,2
580117107,2015,2016/11/27,8,,22
1210641802,2014,2015/5/21,7,,2
1098475887,2015,2016/4/16,,,2
160133098,2015,2016/7/31,,,2
1031453188,2014,2015/5/28,,,2
882734330,2015,2016/9/18,,,2
1055601621,2014,2015/9/19,,,2
321446565,2015,2016/5/24,,,2
718367147,2014,2015/7/24,,,2
590481740,2015,2016/11/18,,,2
1234077657,2014,2015/3/16,,,3
571976219,2013,2015/6/20,,,2
499528704,2015,2016/9/9,,,2
1210641802,2013,2014/3/12,8,,2
1019764778,2013,2015/2/23,,,2
655472086,2013,2014/9/22,8,,2
7609542,2015,2016/11/16,,,2
759139632,2014,2015/11/10,,,2
1073761799,2015,2016/9/28,,,2
192551836,2015,2016/9/11,52,,2
1137992340,2014,2015/2/12,23,,2
1137992340,2015,2016/2/13,27,,2
446602102,2015,2016/6/17,,,2
707839573,2015,2016/4/18,,,3
1011893787,2015,2016/5/24,16,,2
481522160,2015,2016/4/1,5,,2
184267873,2013,2014/6/23,,,2
244394472,2014,2015/5/31,10,,2
807500189,2014,2015/8/8,3,,2
53588604,2014,2015/3/19,5,,2
881733001,2015,2016/1/2,,,2
160133098,2014,2015/2/7,,,2
305382471,2014,2015/6/23,,,2
569612202,2014,2015/1/13,,,2
192551836,2014,2015/9/25,110,,2
492033009,2015,2016/12/9,,,2
233892111,2015,2016/1/21,,,2
390969595,2015,2016/2/16,12,,2
570110732,2013,2015/4/2,8,,2
978389836,2015,2016/3/17,,,2
218521663,2013,2015/9/30,,,3
334193642,2013,2014/3/15,,,3
707839573,2013,2014/1/18,,,3
743616711,2014,2015/10/27,,,2
807500189,2013,2015/10/8,,,2
306097135,2015,2016/7/18,13,,2
963790578,2014,2015/12/11,,,2
8950490,2014,2015/6/20,,,2
153398017,2013,2014/8/20,,,2
173046464,2013,2014/11/24,8,,2
569612202,2013,2015/9/13,,,2
1024290582,2015,2016/10/12,6,,2
820996194,2014,2015/1/21,8,,2
86008009,2015,2016/11/13,4,,22
519507267,2015,2016/7/22,,,2
63165459,2015,2016/11/18,,,2
161257613,2013,2015/5/8,,,2
308741165,2013,2015/3/17,,,2
143669928,2015,2016/11/7,,,2
1103538353,2014,2015/8/22,3,,2
109606,2015,2016/10/3,,,3
951338863,2014,2015/6/27,,,2
540342722,2015,2016/9/2,,,2
13675318,2014,2015/1/29,,,2
948200466,2013,2015/7/22,11,,2
438095099,2014,2015/10/24,7,,2
441765111,2014,2015/4/13,,,2
266454311,2015,2016/5/6,12,,2
63165459,2014,2015/8/28,,,2
860642770,2015,2016/8/27,,,2
186900972,2014,2015/1/8,8,,2
186900972,2015,2016/5/13,7,,2
1023382253,2014,2016/6/30,,,3
82629311,2014,2015/12/15,5,,5
70915199,2013,2015/3/20,,,2
225343196,2013,2014/2/8,,,2
985979959,2015,2016/3/12,,,2
146213450,2015,2016/4/23,,,2
542762760,2013,2014/6/24,2,,22
787809666,2013,2015/3/24,,,2
254326823,2015,2016/9/15,,,2
995227060,2014,2015/1/18,,,2
492696022,2013,2015/8/10,64,,2
703645929,2013,2015/8/19,,,2
15648898,2013,2014/6/27,,,2
848178578,2015,2016/4/9,16,,2
815818287,2015,2016/12/30,,,2
2767783,2014,2015/10/17,14,,22
416492186,2015,2016/5/11,,,2
604434911,2015,2016/7/28,,,7
270862536,2014,2015/2/19,,,6
416561467,2014,2015/11/15,14,,2
416561467,2015,2016/7/4,,,2
74945641,2015,2016/11/23,5,,2
447515653,2015,2016/11/24,3,,2
973296977,2014,2015/1/1,11,,2
1107679877,2014,2015/1/23,,,3
913734239,2013,2014/7/24,24,,2
251459387,2013,2014/10/27,13,,2
494216244,2015,2016/4/12,,,3
706663058,2015,2016/7/22,,,3
237140164,2013,2014/3/10,,,2
651980813,2014,2015/5/15,,,2
458522730,2014,2015/6/19,,,2
281068004,2014,2015/7/25,,,2
561207729,2013,2015/1/4,13,,7
694671927,2014,2015/5/15,3,,2
641775820,2014,2015/9/3,,,2
1183607328,2015,2016/2/15,,,2
589907050,2015,2016/9/17,,,2
809102913,2015,2016/7/16,,,2
701697404,2015,2016/9/2,,,2
1202110732,2014,2015/1/17,,,2
15648898,2015,2016/4/27,,,2
1200764150,2015,2016/6/21,,,2
1104761248,2013,2015/9/10,,,2
912943609,2013,2014/11/24,,,2
703724512,2014,2015/2/18,,,2
443389038,2013,2015/2/18,,,7
732306730,2015,2016/4/17,,,2
18454080,2014,2015/10/17,,,3
24737125,2013,2014/9/3,3,,2
1075642957,2013,2015/5/7,,,2
815818287,2014,2015/1/21,,,2
1051688987,2014,2015/8/12,,,2
1131429602,2014,2015/12/17,48,,22
259347437,2015,2016/12/20,3,,22
809102913,2014,2015/4/14,33,,2
1008158207,2015,2016/8/27,,,2
2767783,2015,2016/7/29,10,,22
281068004,2016,2017/2/20,5,7,2
947891681,2016,2017/6/20,19,10,2
31941495,2016,2017/9/20,11,10,2
195450784,2016,2017/10/22,1,4,22
644888513,2016,2017/8/20,11,8,2
477014025,2016,2017/10/20,12,3,2
856366552,2016,2017/7/20,7,5,2
560912674,2016,2017/2/20,10,3,2
121962834,2016,2017/10/20,14,7,2
1046299329,2016,2017/10/20,5,7,2
312782663,2016,2017/5/20,51,21,2
822766939,2016,2017/8/20,9,5,2
896021346,2016,2017/3/20,8,2,29
529940527,2016,2017/10/25,1,1,22
494216244,2016,2017/4/20,9,2,29
637551141,2016,2017/12/20,13,3,29
1073542190,2016,2017/7/20,9,5,29
533035670,2016,2017/3/20,10,0,29
245679472,2016,2017/10/20,3,5,29
218521663,2016,2017/2/20,2,1,29
948104384,2016,2017/1/20,7,9,2
103516653,2016,2017/11/20,10,9,12
567252563,2016,2017/12/20,14,5,2
87142941,2016,2017/1/1,2,5,22
143928130,2016,2017/11/20,8,7,2
509034647,2016,2017/3/20,17,11,2
1001685981,2016,2017/11/20,9,8,2
679107843,2016,2017/11/20,13,9,2
702473386,2016,2017/11/3,5,5,26
967321042,2016,2017/4/20,11,7,2
1218528505,2016,2017/8/20,18,10,2
621528382,2016,2017/4/20,6,9,2
30175838,2016,2017/12/20,4,,2
803076510,2016,2017/9/21,8,3,22
432000619,2016,2017/6/20,12,,2
157478668,2016,2017/5/20,2,,2
878552503,2016,2017/10/20,5,,2
177935384,2016,2017/1/20,12,9,2
363944472,2016,2017/12/20,11,6,2
429068473,2016,2017/11/20,8,3,2
1199555972,2016,2017/7/20,18,5,2
904468447,2016,2017/11/20,8,1,2
157336868,2016,2017/3/10,2,3,22
505067898,2016,2017/3/20,15,7,2
633855839,2016,2017/7/20,16,3,2
108998765,2016,2017/9/20,6,2,2
228412595,2016,2017/3/20,5,9,2
995227060,2016,2017/12/20,5,1,2
650370964,2016,2017/3/22,7,3,22
487304017,2016,2017/2/28,4,8,22
492696022,2016,2017/7/10,62,30,22
492696022,2017,2018/12/8,39,25,22
335706757,2017,2018/4/4,2,7,22
352017511,2017,2018/4/25,11,9,22
940118088,2016,2017/5/1,9,4,22
1113694895,2017,2018/8/19,9,7,22
1141560518,2017,2018/10/29,11,8,22
649646477,2016,2017/1/19,8,7,22
1087196391,2017,2018/10/13,33,8,22
19173561,2017,2018/6/28,5,3,22
577874949,2017,2018/9/14,4,8,22
1233927067,2016,2017/6/30,28,,29
197615127,2017,2018/5/11,12,4,22
1111537772,2017,2018/3/31,8,12,22
531283779,2014,2017/8/10,7,,22
103686024,2017,2018/2/9,3,0,22
233475188,2017,2018/4/9,78,10,22
79816388,2014,2015/1/5,13,,22
1054641458,2016,2017/3/26,7,8,22
325946023,2017,2018/3/21,7,4,22
271618557,2017,2018/9/2,12,9,22
708956420,2017,2018/7/19,10,9,22
337986118,2017,2018/10/9,3,6,22
170023963,2016,2017/7/22,19,12,22
75551704,2017,2018/8/30,6,2,24
439651975,2016,2017/11/29,11,5,22
719075095,2016,2017/1/28,3,5,22
921691750,2017,2018/12/26,10,10,22
223774194,2017,2018/8/2,15,7,22
14032682,2017,2018/2/28,11,8,22
297320039,2016,2017/9/10,13,7,22
679645022,2017,2018/12/28,10,8,22
1010623238,2017,2018/9/30,7,2,22
533410483,2014,2015/3/15,364,,22
533410483,2016,2017/12/22,336,166,22
950313029,2013,2014/6/27,,,22
373656494,2016,2017/8/2,5,4,22
363842702,2017,2018/1/13,13,7,22
447515653,2017,2018/3/30,10,9,22
495355767,2015,2016/5/24,22,,22
912105400,2017,2018/10/28,5,,22
982499684,2017,2018/5/16,7,3,22
732306730,2017,2018/9/19,8,1,22
938147951,2017,2018/8/6,13,11,22
911167872,2017,2018/9/10,5,2,22
359860980,2017,2018/7/22,36,,22
186900972,2016,2017/3/26,11,8,22
951338863,2016,2017/11/2,5,8,22
963503291,2017,2018/5/29,37,7,22
403721550,2017,2018/9/22,7,5,22
80703996,2016,2017/10/7,13,4,22
464483653,2013,2015/7/28,12,,22
174806465,2017,2018/2/27,24,10,26
790442864,2014,2015/6/9,13,,22
1049078581,2016,2017/8/19,10,4,22
980606830,2017,2018/6/29,29,22,22
963932275,2017,2018/11/11,3,8,22
738097339,2017,2018/12/17,8,6,28
1197856661,2017,2018/3/21,2,,22
900470535,2016,2017/8/20,5,10,22
833733759,2016,2017/3/6,6,7,27
1199729421,2016,2017/7/12,2,4,22
963720441,2017,2018/8/31,10,7,26
783800084,2016,2017/3/8,3,1,22
561207729,2017,2018/7/11,16,7,24
870499969,2016,2017/4/11,8,11,22
1136230166,2016,2017/8/24,2,1,22
387762115,2017,2018/11/4,10,1,22
160897946,2016,2017/9/13,7,9,22
71263442,2017,2018/7/29,6,,22
916488538,2017,2018/5/25,6,5,26
487722467,2016,2017/5/21,,,29
1070744320,2016,2017/6/21,11,2,24
336162860,2017,2018/10/27,6,0,22
596870767,2016,2017/10/24,8,8,22
721771975,2017,2018/3/18,128,84,22
677703690,2017,2018/10/29,53,22,22
817869877,2017,2018/5/7,10,7,22
1197806222,2016,2017/6/9,21,3,22
1085252711,2016,2017/3/10,12,8,22
384031993,2016,2017/8/26,17,8,22
106779244,2017,2018/10/29,9,,24
846363200,2016,2017/1/5,9,1,22
1218454377,2016,2017/2/12,9,8,22
365884653,2017,2018/8/18,5,2,22
396627000,2016,2017/10/26,2,,22
53588604,2017,2018/11/23,11,8,22
383042099,2017,2018/9/23,11,8,15
897435016,2017,2018/1/21,6,1,15
773113718,2017,2018/9/8,10,2,22
773113718,2016,2017/8/13,6,1,22
1108864194,2015,2017/1/29,7,,28
437650413,2017,2018/3/7,11,,22
254326823,2016,2017/7/23,15,3,22
228412595,2017,2018/12/8,9,8,22
116573635,2016,2017/4/29,2,9,22
531581433,2017,2018/9/17,2,7,22
997915295,2016,2017/10/15,14,,22
55180222,2017,2018/10/7,9,0,15
985979959,2017,2018/8/22,7,7,26
936512747,2017,2018/8/14,10,3,22
1180822187,2015,2016/10/6,,,29
313675833,2017,2018/3/17,6,4,22
913734239,2017,2018/9/6,16,13,22
878552503,2013,2014/12/27,9,,22
247940281,2016,2017/1/31,7,0,22
699994699,2016,2017/7/24,7,,22
594537663,2015,2016/9/23,,,29
1032061473,2017,2018/11/26,8,,22
1032061473,2016,2017/11/4,6,,22
50674693,2017,2018/8/21,4,8,22
95133961,2016,2017/12/15,33,15,22
759139632,2017,2018/8/20,7,,22
894251596,2016,2017/10/14,4,7,22
963790578,2017,2018/2/23,3,0,24
106508292,2017,2018/10/18,10,2,22
59077623,2016,2017/5/19,22,23,22
1202200469,2017,2018/1/30,2,0,22
680208036,2016,2017/9/12,7,8,22
693174184,2017,2018/4/18,335,80,26
443771706,2016,2017/9/3,107,49,22
390006605,2016,2017/6/28,4,11,22
1229757833,2016,2017/1/26,8,2,22
1009801401,2016,2017/1/10,1,7,16
1009801401,2017,2018/1/27,8,5,16
915236378,2017,2018/1/23,4,8,22
724415124,2016,2017/7/16,17,2,26
699920662,2015,2016/11/30,12,,22
1006502545,2016,2017/4/21,10,0,22
160050143,2017,2018/7/12,9,2,22
664875663,2016,2017/2/14,6,3,22
225343196,2017,2018/10/16,4,7,22
706663058,2017,2018/9/23,8,1,22
493238194,2017,2018/2/12,,,29
493238194,2014,2015/11/13,,,29
168000221,2017,2018/7/6,14,4,22
287888217,2016,2017/9/9,36,9,22
287888217,2017,2018/10/21,11,8,22
13901574,2017,2018/12/29,2,4,15
438839011,2016,2017/8/19,9,,22
848178578,2017,2018/4/6,11,10,22
236779781,2016,2017/3/4,29,15,22
826303265,2016,2017/11/5,93,79,22
486419358,2017,2018/5/21,81,3,22
610463735,2016,2017/5/10,7,,22
876038160,2017,2018/1/20,14,1,22
28075828,2017,2018/10/21,7,1,22
590481740,2017,2018/3/19,5,4,22
360714893,2016,2017/8/4,36,,29
360714893,2014,2015/12/29,,,29
403124040,2016,2017/7/10,10,8,22
694684984,2015,2016/9/9,10,,22
597549445,2015,2017/12/21,7,,15
13675318,2017,2018/6/22,14,4,22
388960500,2015,2016/4/11,,,29
388960500,2016,2017/4/30,8,,29
591888690,2016,2017/3/20,25,12,22
591888690,2013,2015/2/3,37,,22
409927720,2017,2018/6/17,9,2,22
1019764778,2017,2018/4/24,8,0,24
54456367,2017,2018/3/25,85,33,22
54456367,2016,2017/7/5,88,35,22
30135442,2016,2017/9/22,3,,22
499528704,2016,2017/2/22,14,8,26
735665883,2017,2018/9/23,9,2,22
735665883,2014,2015/3/5,7,,22
809942081,2017,2018/1/20,14,,22
1047923746,2016,2017/11/6,7,4,22
252100139,2016,2017/3/12,3,0,22
233892111,2017,2018/11/21,9,4,22
421819978,2016,2017/11/24,7,1,22
30175838,2017,2018/8/3,26,6,22
566222383,2017,2018/3/23,4,4,22
1148422298,2017,2018/8/29,6,8,22
722642128,2017,2018/3/24,4,1,22
74360148,2015,2016/4/28,2,,22
217811353,2017,2018/9/22,3,7,22
501123552,2015,2016/2/28,,,29
1007076774,2015,,,,22
461201889,2016,,,,22
973443878,2015,,,,27
609776323,2013,,,,24
135956480,2016,,,,22
553061350,2016,,,,29
537885458,2016,,14,,29
421108137,2016,,,,22
1185306719,2016,,,,22
95372180,2016,,,,29
452889215,2011,,0,,22
1045020395,2016,,6,,29
390363371,2016,,,,22
1031197118,2015,,,,29
90401023,2016,,,,22
694510926,2016,,1,,28
548859650,2016,2017/4/2,8,1,22
327162510,2017,2018/4/10,1,2,22
926723528,2015,2016/4/4,10,,22
27029582,2016,,,,24
757315584,2016,,,,22
1059895506,2016,,,,29
564221224,2016,2017/11/25,5,10,22
77385412,2016,2017/8/13,7,0,22
959982192,2014,2015/4/18,,,29
273592785,2017,,6,,15
580117107,2016,2017/6/20,10,4,22
628108411,2017,,7,,22
117587055,2017,,,,22
1020938757,2016,,,,22
465059259,2017,,13,,22
784321422,2017,,,,22
1003693848,2016,,,,29
1156310581,2016,,8,,22
679583062,2016,2017/5/1,7,9,22
1116204035,2016,,7,,22
856862484,2017,,,,22
856862484,2011,,8,,22
478139581,2016,2017/5/16,11,11,22
503429459,2016,,,,22
1192147298,2016,2017/10/27,11,1,22
6217199,2016,2017/12/20,11,9,22
1106278934,2016,2017/8/29,4,6,22
335220045,2017,2018/7/28,9,1,22
356422239,2016,,,,29
818086962,2017,2018/8/23,6,,22
452889215,2009,,6,,22
764405882,2017,2018/6/8,3,7,22
317269120,2017,2018/11/24,6,2,28
25339017,2017,,6,,29
427055421,2017,2018/7/27,10,6,26
1056417446,2017,,,,23
326506554,2017,2018/10/3,9,8,22
430381261,2017,2018/8/12,11,4,22
445338080,2017,2018/10/13,269,133,22
1088862766,2017,2018/11/15,7,9,26
330933410,2017,2018/8/13,10,9,22
542762760,2017,2018/9/21,10,1,22
64467757,2017,2018/11/13,4,4,22
423199818,2017,,,,22
125719818,2017,2018/6/17,10,6,22
1021997783,2017,,12,,22
950313029,2011,,9,,22
320645473,2017,2018/7/29,11,3,22
1215840103,2016,2017/4/7,8,,29
31643522,2018,,,,22
329539667,2018,,,,23
883524571,2013,2014/10/21,,,2
577874949,2013,2014/6/12,,,2
894251596,2013,2015/7/24,,,2
28075828,2014,2015/12/27,,,2
1004305214,2013,2015/6/1,,,2
28075828,2015,2016/1/4,,,2
242867426,2013,2015/2/26,8,,2
1157154471,2013,2015/2/12,,,2
879905170,2014,2015/6/15,,,2
809942081,2014,2015/1/19,,,2
855403793,2015,2016/8/1,,,2
1049078581,2015,2016/6/16,,,2
72774888,2014,2015/9/24,,,2
1187502992,2013,2015/7/17,,,2
585083968,2014,2015/4/20,8,,2
78592297,2014,2015/3/8,10,,22
646283229,2014,2015/2/18,,,2
1218528505,2015,2016/1/28,,,7
476101330,2013,2014/4/26,,,2
406478774,2015,2016/2/14,,,2
665002714,2014,2015/12/18,,,2
577874949,2015,2016/10/13,,,2
37348978,2014,2015/9/16,18,,2
590538877,2015,2016/4/14,,,2
196962704,2015,2016/7/24,,,2
980958636,2014,2015/8/2,,,2
1004832350,2014,2015/1/28,31,,22
363842702,2015,2016/12/27,6,,2
778805330,2014,2015/6/26,,,2
737651562,2015,2016/6/28,3,,22
114399890,2015,2016/6/22,,,2
838492028,2015,2016/7/24,14,,2
430408411,2015,2016/11/30,,,2
11568352,2013,2014/12/28,,,3
174806465,2013,2015/5/13,,,2
303582957,2015,2016/10/3,6,,2
621528382,2015,2016/6/15,,,2
542068686,2014,2015/11/25,11,,2
487304017,2014,2015/6/28,4,,22
335859675,2013,2014/1/22,4,,2
476101330,2015,2016/6/15,,,2
566222383,2015,2016/10/28,,,2
242867426,2015,2016/4/3,,,2
26509673,2015,2016/2/12,,,2
1087196391,2015,2016/6/3,,,2
1087196391,2014,2015/9/18,,,2
365884653,2013,2014/8/11,,,2
568836155,2015,2016/11/19,,,2
265125448,2015,2016/12/16,19,,22
197841580,2014,2015/10/5,13,,2
969229259,2013,2015/4/19,,,2
915674704,2015,2016/6/22,,,7
1091276982,2013,2014/9/24,,,2
487304017,2013,2015/3/28,9,,22
936649426,2013,2014/6/23,,,2
487304017,2015,2016/1/21,7,,22
811099766,2015,2016/9/29,,,2
24613232,2014,2015/2/20,10,,22
33593255,2014,2015/5/11,,,2
1072742747,2015,2016/12/30,,,2
7885936,2014,2015/12/20,,,2
533212264,2013,2015/1/9,32,,2
313675833,2014,2015/11/10,,,2
849380778,2015,2016/1/12,,,2
430381261,2015,2016/3/13,6,,22
624346306,2013,2014/4/14,51,,2
1019632003,2014,2015/4/19,,,2
365943839,2013,2014/3/11,202,,2
189425389,2013,2014/11/12,,,2
12776161,2013,2015/5/29,,,2
1040255018,2015,2016/6/12,,,2
599793630,2014,2015/6/13,,,2
1010297602,2014,2015/8/19,6,,2
1205804872,2014,2015/1/19,,,2
225822567,2014,2015/4/18,,,2
1179296291,2015,2016/5/17,,,2
657374049,2015,2016/7/9,,,2
815878087,2013,2015/3/2,,,2
59484686,2013,2015/9/26,,,2
610463735,2013,2015/8/22,,,2
1174463949,2013,2014/5/28,9,,2
593410776,2014,2015/3/14,3,,2
438268019,2013,2014/4/18,3,,2
668977235,2015,2016/4/19,,,3
764982198,2015,2016/4/20,,,3
1056417446,2015,2016/2/18,18,,2
645504403,2013,2015/6/9,,,2
562344545,2014,2015/1/20,,,2
698919296,2015,2016/2/13,,,2
